run,dataset,model,n_ahead,ws,n_var,mae,mape,training_time
8,ws15_fh7_var3,TCN,7,15,3,6.084630409757513,20.667644563723364,14.592105388641356
8,ws30_fh1_var1,TCN,1,30,1,8.282644323378396,29.7457553232373,10.003526210784912
8,ws30_fh1_var3,TCN,1,30,3,7.730005634175126,26.39158895278133,10.617297172546388
8,ws30_fh3_var1,TCN,3,30,1,3.298135207083409,10.752195267971628,14.448050260543823
8,ws30_fh3_var3,TCN,3,30,3,6.179787739317473,18.796376272117453,14.435625076293944
8,ws30_fh7_var1,TCN,7,30,1,5.492023824336862,18.90950409115875,13.985997438430786
8,ws30_fh7_var3,TCN,7,30,3,8.329712653450938,28.98309160670173,14.020671129226685
9,ws7_fh1_var1,TCN,1,7,1,4.475700496373611,15.632305366513023,10.960973978042604
9,ws7_fh1_var3,TCN,1,7,3,6.514869128691955,21.310989837800985,11.102996349334717
9,ws7_fh3_var1,TCN,3,7,1,5.740011009763648,19.729775212161396,14.555997371673584
9,ws7_fh3_var3,TCN,3,7,3,9.098030613802472,31.56751500274994,14.632545471191406
9,ws7_fh7_var1,TCN,7,7,1,5.572028100882887,18.991308229198804,14.680296897888184
9,ws7_fh7_var3,TCN,7,7,3,6.182330803384262,20.84973714651426,14.583651065826416
9,ws15_fh1_var1,TCN,1,15,1,4.019814522248832,13.729050798862616,11.165811777114868
9,ws15_fh1_var3,TCN,1,15,3,4.813110545898329,16.791010445688748,11.224658966064451
9,ws15_fh3_var1,TCN,3,15,1,3.4636706163496758,11.342706857610567,14.28234338760376
9,ws15_fh3_var3,TCN,3,15,3,6.697292051450479,22.924933030069557,14.212814092636108
9,ws15_fh7_var1,TCN,7,15,1,5.136741756395495,17.38598687130525,14.287776947021484
9,ws15_fh7_var3,TCN,7,15,3,5.470659016304047,17.828768309333178,14.46719217300415
9,ws30_fh1_var1,TCN,1,30,1,3.4157300671154105,11.013175611184812,10.245383501052856
9,ws30_fh1_var3,TCN,1,30,3,3.924643908613476,12.248251019692487,10.29359769821167
9,ws30_fh3_var1,TCN,3,30,1,3.3988755779618907,10.95532957068321,14.03938889503479
9,ws30_fh3_var3,TCN,3,30,3,7.044314696909464,23.289354618195567,14.163389205932615
9,ws30_fh7_var1,TCN,7,30,1,4.5102345232928185,14.251938176022664,13.73798394203186
9,ws30_fh7_var3,TCN,7,30,3,7.867855533664687,26.3839597486735,13.85452651977539
10,ws7_fh1_var1,TCN,1,7,1,4.048882095584293,14.19980303423537,10.8847553730011
10,ws7_fh1_var3,TCN,1,7,3,8.676333705929467,29.35099680160437,11.071295976638794
10,ws7_fh3_var1,TCN,3,7,1,4.7947452999379605,15.906458562140491,14.3892240524292
10,ws7_fh3_var3,TCN,3,7,3,4.48358756608909,14.806328721820652,14.635578632354736
10,ws7_fh7_var1,TCN,7,7,1,4.413876132930133,14.790629973822538,14.706170797348022
10,ws7_fh7_var3,TCN,7,7,3,6.817016694052289,23.43052618758988,14.762596130371094
10,ws15_fh1_var1,TCN,1,15,1,4.494702421397285,15.28089280446074,11.41355299949646
10,ws15_fh1_var3,TCN,1,15,3,6.703240924874686,22.52016866419225,11.488320112228394
10,ws15_fh3_var1,TCN,3,15,1,3.993796139682608,13.309666691105203,14.713706493377686
10,ws15_fh3_var3,TCN,3,15,3,4.789600012624516,15.763639586364262,14.562272548675535
10,ws15_fh7_var1,TCN,7,15,1,5.075681260864843,17.16951200491192,14.681865453720093
10,ws15_fh7_var3,TCN,7,15,3,8.155261390022314,28.17345042251795,14.624303579330444
10,ws30_fh1_var1,TCN,1,30,1,4.177693479197261,14.42541098742492,10.502178430557253
10,ws30_fh1_var3,TCN,1,30,3,3.7514237594832354,12.471936592669168,10.41918158531189
10,ws30_fh3_var1,TCN,3,30,1,3.4607551010148008,10.99019549810088,14.45732283592224
10,ws30_fh3_var3,TCN,3,30,3,6.789719824506321,23.325029436095612,14.554555892944336
10,ws30_fh7_var1,TCN,7,30,1,4.64704764973358,15.493381728849927,14.17291498184204
10,ws30_fh7_var3,TCN,7,30,3,5.333596077898415,17.466419234388,14.082346439361572
11,ws7_fh1_var1,TCN,1,7,1,2.4689201418345266,7.460471837626424,14.405681133270264
11,ws7_fh1_var3,TCN,1,7,3,16.131680652259035,56.69068897121918,11.690972328186035
11,ws7_fh3_var1,TCN,3,7,1,3.6806999963731495,12.267777979689628,16.381574392318726
11,ws7_fh3_var3,TCN,3,7,3,5.833829728867717,19.05536176432189,15.691728115081789
11,ws7_fh7_var1,TCN,7,7,1,4.934461023464105,16.36941670624048,16.333049058914185
11,ws7_fh7_var3,TCN,7,7,3,6.584815140087443,22.15142503784482,15.653545379638672
11,ws15_fh1_var1,TCN,1,15,1,1.7225543601923332,5.11712182783938,12.518567085266112
11,ws15_fh1_var3,TCN,1,15,3,6.571495611546264,21.380574749135885,12.264467477798462
11,ws15_fh3_var1,TCN,3,15,1,3.627585038375377,11.739596198665955,16.097789764404297
11,ws15_fh3_var3,TCN,3,15,3,6.612405177041613,22.88222529110188,15.363975286483765
11,ws15_fh7_var1,TCN,7,15,1,4.910115219820762,16.313622426267532,16.179437398910522
11,ws15_fh7_var3,TCN,7,15,3,5.745153410460434,18.97210167706332,15.601221799850464
11,ws30_fh1_var1,TCN,1,30,1,3.695217059844584,12.419195500397764,11.799849033355711
11,ws30_fh1_var3,TCN,1,30,3,6.816975465334996,23.86088644363608,11.23283052444458
11,ws30_fh3_var1,TCN,3,30,1,4.965300107954399,17.167878445618303,16.03070640563965
11,ws30_fh3_var3,TCN,3,30,3,5.975414664520071,20.73649516992051,15.47014093399048
11,ws30_fh7_var1,TCN,7,30,1,5.205705251503241,17.405505160255636,15.630489349365234
11,ws30_fh7_var3,TCN,7,30,3,6.192618913379669,20.946684197396344,15.135619640350342
12,ws7_fh1_var1,TCN,1,7,1,4.453156240775198,15.507905635882024,11.033502340316772
12,ws7_fh1_var3,TCN,1,7,3,4.462080316821724,15.47937417969973,11.167811870574951
12,ws7_fh3_var1,TCN,3,7,1,2.9567718934357248,9.1323118448919,14.734045267105104
12,ws7_fh3_var3,TCN,3,7,3,6.130984947344423,19.94838081006356,14.507246494293211
12,ws7_fh7_var1,TCN,7,7,1,5.206188878419163,17.361890150412755,14.63601279258728
12,ws7_fh7_var3,TCN,7,7,3,10.241894365149472,35.876231067568426,14.583339214324951
12,ws15_fh1_var1,TCN,1,15,1,4.771488598029493,16.516047289082724,11.31006932258606
12,ws15_fh1_var3,TCN,1,15,3,4.796180992767703,15.947566573497417,11.453920125961304
12,ws15_fh3_var1,TCN,3,15,1,4.931426123959912,17.073688076598323,14.184180498123167
12,ws15_fh3_var3,TCN,3,15,3,4.209925519344899,13.455073235393542,14.349746704101562
12,ws15_fh7_var1,TCN,7,15,1,4.877560323349349,16.09711128254033,14.326121807098389
12,ws15_fh7_var3,TCN,7,15,3,7.81732696065959,26.58624706863105,14.459660291671751
12,ws30_fh1_var1,TCN,1,30,1,3.053573152011074,10.033505248793704,10.48163676261902
12,ws30_fh1_var3,TCN,1,30,3,4.458722858804959,15.12190166217,10.30654263496399
12,ws30_fh3_var1,TCN,3,30,1,3.5696583173189897,11.46030182853333,14.467130661010742
12,ws30_fh3_var3,TCN,3,30,3,4.329770801285571,14.45483416341906,14.584157466888428
12,ws30_fh7_var1,TCN,7,30,1,4.674739626355235,15.228163781076656,14.194910764694214
12,ws30_fh7_var3,TCN,7,30,3,9.272358444759394,32.03688587076213,14.266937971115112
13,ws7_fh1_var1,TCN,1,7,1,2.3208375374451835,7.45463605731335,10.922153234481812
13,ws7_fh1_var3,TCN,1,7,3,4.61388904676438,16.10391867026476,10.986115217208862
13,ws7_fh3_var1,TCN,3,7,1,5.225537445243465,18.042742185130297,14.505316734313965
13,ws7_fh3_var3,TCN,3,7,3,6.509764373140581,22.11161975289576,14.826377391815186
13,ws7_fh7_var1,TCN,7,7,1,4.356912429035053,14.006568008088088,14.574058294296265
13,ws7_fh7_var3,TCN,7,7,3,5.2291568064085805,16.990119077538548,14.913198232650757
13,ws15_fh1_var1,TCN,1,15,1,3.300751061456785,11.407932146343695,11.100149631500244
13,ws15_fh1_var3,TCN,1,15,3,4.69887528207396,16.33104598854891,11.194035768508911
13,ws15_fh3_var1,TCN,3,15,1,3.6796186116938094,11.982817947737932,14.229792594909668
13,ws15_fh3_var3,TCN,3,15,3,8.256523918124488,27.532736833396186,14.253618717193604
13,ws15_fh7_var1,TCN,7,15,1,4.733934932938767,15.490917676432616,14.65957522392273
13,ws15_fh7_var3,TCN,7,15,3,5.886604950730288,19.438962274443668,14.605801343917848
13,ws30_fh1_var1,TCN,1,30,1,5.811480979340828,21.013023981511537,10.277477025985718
13,ws30_fh1_var3,TCN,1,30,3,4.6638113954688745,15.335109642635372,10.61662530899048
13,ws30_fh3_var1,TCN,3,30,1,4.312443033531575,14.648112077650522,14.19181227684021
13,ws30_fh3_var3,TCN,3,30,3,5.651029972276625,18.640018819235856,14.238320350646973
13,ws30_fh7_var1,TCN,7,30,1,5.4317163243697335,18.61822957799382,13.909528493881226
13,ws30_fh7_var3,TCN,7,30,3,8.281803943510681,28.67456515376009,13.878555297851562
14,ws7_fh1_var1,TCN,1,7,1,4.21858768083052,14.752549758644069,10.754653215408323
14,ws7_fh1_var3,TCN,1,7,3,7.282076757663202,23.938233637593285,11.032485008239746
14,ws7_fh3_var1,TCN,3,7,1,2.990809119442449,9.399745664786645,14.443447589874268
14,ws7_fh3_var3,TCN,3,7,3,5.730722965642794,19.719406763853687,14.504953384399414
14,ws7_fh7_var1,TCN,7,7,1,4.284720321837382,14.029184380720611,14.835223197937012
14,ws7_fh7_var3,TCN,7,7,3,5.653357847947838,18.507013695413185,14.88996720314026
14,ws15_fh1_var1,TCN,1,15,1,2.5163657312760583,8.158792978468702,11.466830253601074
14,ws15_fh1_var3,TCN,1,15,3,6.803248059439551,22.571526024200796,11.680529117584229
14,ws15_fh3_var1,TCN,3,15,1,3.584975822692737,11.783805082246294,14.756439685821531
14,ws15_fh3_var3,TCN,3,15,3,5.616652470483776,19.295081862749573,14.988028526306152
14,ws15_fh7_var1,TCN,7,15,1,6.474543687976181,22.4579407849874,14.580573797225952
14,ws15_fh7_var3,TCN,7,15,3,7.455074028678063,24.765436010463414,15.368494033813477
14,ws30_fh1_var1,TCN,1,30,1,3.3268583454344496,11.742558119115436,10.410689353942873
14,ws30_fh1_var3,TCN,1,30,3,7.298762381385812,26.084201934534125,10.55587673187256
14,ws30_fh3_var1,TCN,3,30,1,6.39077178641674,22.413226767943826,14.256622791290283
14,ws30_fh3_var3,TCN,3,30,3,7.661819783479431,26.380530685190458,14.32568860054016
14,ws30_fh7_var1,TCN,7,30,1,5.594300728679356,18.87133753445237,13.834227323532104
14,ws30_fh7_var3,TCN,7,30,3,8.677044801368318,30.05366260243819,13.902857303619385
15,ws7_fh1_var1,TCN,1,7,1,4.88726775827997,17.26380683018459,10.840279579162598
15,ws7_fh1_var3,TCN,1,7,3,4.754498072279793,15.484719374009998,10.966064453125
15,ws7_fh3_var1,TCN,3,7,1,7.814980266406605,26.99978391118421,14.516055583953856
15,ws7_fh3_var3,TCN,3,7,3,10.57882806671546,36.25004659971119,14.59649395942688
15,ws7_fh7_var1,TCN,7,7,1,4.561877679911737,14.839329698390229,14.64939832687378
15,ws7_fh7_var3,TCN,7,7,3,6.965638024510143,23.43058051333737,14.597719192504885
15,ws15_fh1_var1,TCN,1,15,1,4.390987462796939,15.290907632158389,11.160866022109984
15,ws15_fh1_var3,TCN,1,15,3,8.915465155094868,29.49296587120777,11.052968978881836
15,ws15_fh3_var1,TCN,3,15,1,4.649087806530612,15.879421058250234,14.129138708114624
15,ws15_fh3_var3,TCN,3,15,3,8.231778046690653,28.66757937673306,14.417601585388184
15,ws15_fh7_var1,TCN,7,15,1,4.861737632857834,16.341296010118146,14.464878559112549
15,ws15_fh7_var3,TCN,7,15,3,5.606732750866762,18.86932984150218,14.686612367630005
15,ws30_fh1_var1,TCN,1,30,1,2.622460379711549,8.815853363088742,10.413815259933472
15,ws30_fh1_var3,TCN,1,30,3,6.020446158490767,19.12874905498588,10.325744390487673
15,ws30_fh3_var1,TCN,3,30,1,2.9222867249880267,9.425410049958035,14.119948625564575
15,ws30_fh3_var3,TCN,3,30,3,6.974376215174902,22.45577389112118,14.345558404922484
15,ws30_fh7_var1,TCN,7,30,1,4.60540403182585,15.210976066395268,13.91898775100708
15,ws30_fh7_var3,TCN,7,30,3,6.445738810371918,21.4603981260658,14.065148830413818
16,ws7_fh1_var1,TCN,1,7,1,3.4912706267575984,12.084914090390743,10.973781824111938
16,ws7_fh1_var3,TCN,1,7,3,3.831866076569015,12.634413194087344,11.022475242614746
16,ws7_fh3_var1,TCN,3,7,1,3.044653130774496,9.461966309080305,14.4783353805542
16,ws7_fh3_var3,TCN,3,7,3,4.276322318843765,13.579464636335697,14.62314772605896
16,ws7_fh7_var1,TCN,7,7,1,4.109681019083154,13.01473976178272,14.6369891166687
16,ws7_fh7_var3,TCN,7,7,3,6.204758089372511,20.378064563669923,14.529091835021973
16,ws15_fh1_var1,TCN,1,15,1,3.0911603399280927,10.316557643144654,11.163002490997314
16,ws15_fh1_var3,TCN,1,15,3,6.200440184751402,21.208126631863188,11.213141202926636
16,ws15_fh3_var1,TCN,3,15,1,2.6968876037490834,8.43750310938372,14.433330297470093
16,ws15_fh3_var3,TCN,3,15,3,5.476377554211883,18.143957775262265,14.290682554244995
16,ws15_fh7_var1,TCN,7,15,1,5.820776093450342,19.836044259139385,14.446511268615724
16,ws15_fh7_var3,TCN,7,15,3,5.545245738368176,17.998674873547223,14.458553075790403
16,ws30_fh1_var1,TCN,1,30,1,2.1737519290091627,7.28052495616595,10.29980492591858
16,ws30_fh1_var3,TCN,1,30,3,3.010703868541861,10.159120292623884,10.310539245605469
16,ws30_fh3_var1,TCN,3,30,1,4.02606250876165,12.90407621005848,14.121294736862184
16,ws30_fh3_var3,TCN,3,30,3,7.596875296786014,25.671426619848447,14.194246292114258
16,ws30_fh7_var1,TCN,7,30,1,4.743867785028582,15.77648221360915,13.82932448387146
16,ws30_fh7_var3,TCN,7,30,3,6.138859556553752,20.50723171573384,13.895925521850586
17,ws7_fh1_var1,TCN,1,7,1,4.680704389606611,16.218947326485054,10.99321174621582
17,ws7_fh1_var3,TCN,1,7,3,5.418617424821018,17.978311099634787,10.950762748718262
17,ws7_fh3_var1,TCN,3,7,1,3.498368012998565,11.340771898587686,14.429510593414308
17,ws7_fh3_var3,TCN,3,7,3,5.093345370323459,17.314598705343297,14.494311809539797
17,ws7_fh7_var1,TCN,7,7,1,4.60099177806387,14.983420031141776,14.574037790298462
17,ws7_fh7_var3,TCN,7,7,3,6.568640398182419,22.41242470886755,14.649145364761353
17,ws15_fh1_var1,TCN,1,15,1,2.720122962369744,8.870504633647808,11.072492122650146
