dataset,model,n_ahead,ws,n_var,mae,mape,training_time,run
ws7_fh3_var3,TKAN,3,7,3,2.8333934569384462,8.731928473627772,31.941620588302612,2
ws7_fh7_var1,TKAN,7,7,1,3.607542332875173,11.349390462252478,31.90972876548767,2
ws7_fh7_var3,TKAN,7,7,3,3.8843988656135986,11.674852929133552,31.542759895324707,2
ws15_fh1_var1,TKAN,1,15,1,1.4115768748103938,4.192044830811638,48.72103404998779,2
ws15_fh1_var3,TKAN,1,15,3,3.035368340158417,10.795026297853427,48.64584493637085,2
ws15_fh3_var1,TKAN,3,15,1,2.357855367002289,7.413310504165457,48.7948317527771,2
ws15_fh3_var3,TKAN,3,15,3,2.7716148538466614,8.415687450875108,48.14739394187927,2
ws15_fh7_var1,TKAN,7,15,1,3.7878177208763164,11.995298007797228,48.282389879226685,2
ws15_fh7_var3,TKAN,7,15,3,3.906536281888753,12.15622084057009,48.14742612838745,2
ws30_fh1_var1,TKAN,1,30,1,3.0461494660673742,9.500001522152003,81.00606346130371,2
ws30_fh1_var3,TKAN,1,30,3,1.9704935160793613,6.2874098210505425,81.61554288864136,2
ws30_fh3_var1,TKAN,3,30,1,2.4910498112906625,7.976594917891654,80.25156235694885,2
ws30_fh3_var3,TKAN,3,30,3,2.660573156217222,8.151464880945042,80.12920546531677,2
ws30_fh7_var1,TKAN,7,30,1,3.691251814660549,11.432313606589258,81.39962911605835,2
ws30_fh7_var3,TKAN,7,30,3,4.047703014936729,12.024616471065025,81.39399766921997,2
ws7_fh1_var1,TKAN,1,7,1,1.7847001120999544,5.485316744093546,31.164056301116943,3
ws7_fh1_var3,TKAN,1,7,3,1.7265139797158453,5.389672467506614,56.73670816421509,3
ws7_fh3_var1,TKAN,3,7,1,2.3292024282463997,7.159767762297591,32.36432886123657,3
ws7_fh3_var3,TKAN,3,7,3,2.593482182042691,8.06317534700442,31.752381324768066,3
ws7_fh7_var1,TKAN,7,7,1,3.5436833849139124,10.802647047547225,31.51524591445923,3
ws7_fh7_var3,TKAN,7,7,3,4.0146170084089805,12.14287794474187,31.413872957229614,3
ws15_fh1_var1,TKAN,1,15,1,1.7309952276975151,5.240498997737482,48.53964710235596,3
ws15_fh1_var3,TKAN,1,15,3,1.9488143353113645,6.144358481269935,48.46964883804321,3
ws15_fh3_var1,TKAN,3,15,1,2.2655557098005237,6.982106769150054,48.39618968963623,3
ws15_fh3_var3,TKAN,3,15,3,2.6023668399165483,8.139148216916483,48.45207166671753,3
ws15_fh7_var1,TKAN,7,15,1,3.741295250900047,11.677698885689097,48.220967292785645,3
ws15_fh7_var3,TKAN,7,15,3,4.067161430500363,12.339256057043077,48.38250279426575,3
ws30_fh1_var1,TKAN,1,30,1,1.7110358653270124,5.501479433496054,80.17547345161438,3
ws30_fh1_var3,TKAN,1,30,3,2.062969082344769,6.499312669839355,81.73987364768982,3
ws30_fh3_var1,TKAN,3,30,1,2.8734051705500603,8.547386928024011,80.77727890014648,3
ws30_fh3_var3,TKAN,3,30,3,2.7858873683892833,8.4830627437984,80.91907835006714,3
ws30_fh7_var1,TKAN,7,30,1,3.794244475558498,11.909458210295004,80.5211033821106,3
ws30_fh7_var3,TKAN,7,30,3,4.203107562816248,13.295132012534348,80.09836411476135,3
ws7_fh1_var1,TKAN,1,7,1,1.5036579078912318,4.525302730336543,30.99179482460022,4
ws7_fh1_var3,TKAN,1,7,3,2.212964747535447,6.931433337251808,31.13295269012451,4
ws7_fh3_var1,TKAN,3,7,1,2.308984247812998,7.234892817493334,30.950291633605957,4
ws7_fh3_var3,TKAN,3,7,3,2.869303430574568,8.743580421449272,31.13192582130432,4
ws7_fh7_var1,TKAN,7,7,1,3.585759311386916,10.994229763674214,31.04790210723877,4
ws7_fh7_var3,TKAN,7,7,3,3.908294972895139,11.940464223227156,58.78588008880615,4
ws15_fh1_var1,TKAN,1,15,1,1.5780675039062142,4.9977528874870485,49.69098496437073,4
ws15_fh1_var3,TKAN,1,15,3,2.375543974358747,7.286556330976454,49.81310534477234,4
ws15_fh3_var1,TKAN,3,15,1,2.6199732593068163,8.550864581835702,49.3404495716095,4
ws15_fh3_var3,TKAN,3,15,3,2.66220289767645,8.409672858919606,49.321124792099,4
ws15_fh7_var1,TKAN,7,15,1,3.7621415319641467,11.876152336935162,49.53003454208374,4
ws15_fh7_var3,TKAN,7,15,3,3.884461970871811,12.056828945151484,49.26826786994934,4
ws30_fh1_var1,TKAN,1,30,1,1.6198470635635205,5.09278188050293,81.3146300315857,4
ws30_fh1_var3,TKAN,1,30,3,1.9977508202348464,6.459991915600945,80.8062789440155,4
ws30_fh3_var1,TKAN,3,30,1,2.3531803455053257,7.312876981663151,80.49950408935547,4
ws30_fh3_var3,TKAN,3,30,3,3.151751474997552,9.467682154042992,80.2317624092102,4
ws30_fh7_var1,TKAN,7,30,1,3.628931743602893,11.122000318336225,79.89477181434631,4
ws30_fh7_var3,TKAN,7,30,3,3.971292248705703,12.26704416868131,80.25682330131531,4
ws7_fh1_var1,TKAN,1,7,1,1.434728562452471,4.40856981513765,31.094773769378662,5
ws7_fh1_var3,TKAN,1,7,3,1.9177306712036422,5.922468241509377,30.842072010040283,5
ws7_fh3_var1,TKAN,3,7,1,2.3449859862389952,7.565096820385393,31.01754117012024,5
ws7_fh3_var3,TKAN,3,7,3,2.7097487106907536,8.344213149466501,30.957319021224976,5
ws7_fh7_var1,TKAN,7,7,1,3.5153048299125467,10.712415950532431,30.958531856536865,5
ws7_fh7_var3,TKAN,7,7,3,3.733763489456527,11.574206522105763,31.121070384979248,5
ws15_fh1_var1,TKAN,1,15,1,1.8624497924422647,5.506613627400875,47.73908710479736,5
ws15_fh1_var3,TKAN,1,15,3,2.0298081465232585,6.173942328818914,47.64311933517456,5
ws15_fh3_var1,TKAN,3,15,1,2.325453995687714,7.307056269644467,47.996617794036865,5
ws15_fh3_var3,TKAN,3,15,3,2.7793722661430422,8.465280720870409,48.13555669784546,5
ws15_fh7_var1,TKAN,7,15,1,3.732566133320684,11.422437334219063,48.66952681541443,5
ws15_fh7_var3,TKAN,7,15,3,4.039962701360802,12.192200605315234,79.16121697425842,5
ws30_fh1_var1,TKAN,1,30,1,1.8391599924055564,5.508225946730518,84.24145030975342,5
ws30_fh1_var3,TKAN,1,30,3,2.4454415644098555,8.458627661595328,82.9478702545166,5
ws30_fh3_var1,TKAN,3,30,1,2.647409361181419,8.470448238927153,81.83603358268738,5
ws30_fh3_var3,TKAN,3,30,3,2.808536066521007,8.835064764853632,83.94134497642517,5
ws30_fh7_var1,TKAN,7,30,1,4.074570284220076,13.082605092651376,82.54522037506104,5
ws30_fh7_var3,TKAN,7,30,3,4.324606306142716,12.900432376564474,81.65021514892578,5
ws7_fh1_var1,TKAN,1,7,1,1.7134357666978914,5.374007440520829,31.61188244819641,6
ws7_fh1_var3,TKAN,1,7,3,2.224312447387074,6.850917619053913,31.679089784622192,6
ws7_fh3_var1,TKAN,3,7,1,2.3033565105988436,6.966589237454018,31.47409725189209,6
ws7_fh3_var3,TKAN,3,7,3,2.5908955002372482,7.917943699194632,31.630573511123657,6
ws7_fh7_var1,TKAN,7,7,1,3.9775164411542714,12.985607753537318,31.47209143638611,6
ws7_fh7_var3,TKAN,7,7,3,3.9881691121143366,12.149208592342307,31.35260558128357,6
ws15_fh1_var1,TKAN,1,15,1,1.4169912096925608,4.308573434446582,48.506115674972534,6
ws15_fh1_var3,TKAN,1,15,3,1.9063122717443444,6.003738894316138,48.441349267959595,6
ws15_fh3_var1,TKAN,3,15,1,2.3312826940974243,7.1616090441123035,48.09556770324707,6
ws15_fh3_var3,TKAN,3,15,3,2.7007084915259085,8.268649146637314,48.26185655593872,6
ws15_fh7_var1,TKAN,7,15,1,3.591624174337157,11.117232352675908,48.56337332725525,6
ws15_fh7_var3,TKAN,7,15,3,3.9576620907766165,11.858490047155232,48.26304745674133,6
ws30_fh1_var1,TKAN,1,30,1,1.6728472583956835,5.071057216932561,81.00783491134644,6
ws30_fh1_var3,TKAN,1,30,3,2.267453365451285,7.226351576917643,82.01013135910034,6
ws30_fh3_var1,TKAN,3,30,1,2.3678434724273543,7.449380759203057,80.94768953323364,6
ws30_fh3_var3,TKAN,3,30,3,2.4179608303295312,7.46430616493224,81.88438057899475,6
ws30_fh7_var1,TKAN,7,30,1,3.624386629669981,11.068497256431108,80.76871037483215,6
ws30_fh7_var3,TKAN,7,30,3,3.98591677836607,11.794658642419495,81.05935955047607,6
ws7_fh1_var1,TKAN,1,7,1,2.0747292168103444,7.019719152973747,63.41902160644531,7
ws7_fh1_var3,TKAN,1,7,3,1.845496385464649,5.732970983133674,33.33554124832153,7
ws7_fh3_var1,TKAN,3,7,1,2.3031992175959766,7.139643068550945,33.024643898010254,7
ws7_fh3_var3,TKAN,3,7,3,2.703177457644376,8.564311782871743,32.88789486885071,7
ws7_fh7_var1,TKAN,7,7,1,3.7197399629823664,11.586095052785627,32.57371735572815,7
ws7_fh7_var3,TKAN,7,7,3,4.066229320570552,12.16320557480964,32.24835562705994,7
ws15_fh1_var1,TKAN,1,15,1,2.0075261089074563,6.022095197386207,49.70515155792236,7
ws15_fh1_var3,TKAN,1,15,3,2.1645314757696057,6.724044632289758,49.95943260192871,7
ws15_fh3_var1,TKAN,3,15,1,2.369295266317244,7.32268662468455,49.45696210861206,7
ws15_fh3_var3,TKAN,3,15,3,2.5967773368277043,8.369275888267588,49.172621965408325,7
ws15_fh7_var1,TKAN,7,15,1,3.6652566517945067,11.432466915640685,49.35619521141052,7
ws15_fh7_var3,TKAN,7,15,3,3.9502059492861683,11.862491941752053,49.779123306274414,7
ws30_fh1_var1,TKAN,1,30,1,2.436253699601887,7.647656447530521,81.31025648117065,7
ws30_fh1_var3,TKAN,1,30,3,1.9575106187045388,5.995998920980548,81.16536283493042,7
ws30_fh3_var1,TKAN,3,30,1,2.3647247382995467,7.465041975564753,81.53589963912964,7
ws30_fh3_var3,TKAN,3,30,3,2.624911663286782,8.375806981854485,82.66477394104004,7
ws30_fh7_var1,TKAN,7,30,1,3.5631021628561115,10.941436660242587,81.44713139533997,7
ws30_fh7_var3,TKAN,7,30,3,4.048675322079812,11.970901762671186,82.47523880004883,7
ws7_fh1_var1,TKAN,1,7,1,1.4982973614780772,4.81193495757234,31.854504108428955,8
ws7_fh1_var3,TKAN,1,7,3,1.8071993396612476,5.726896597921435,31.496368408203125,8
ws7_fh3_var1,TKAN,3,7,1,2.307797140789473,7.15597261223486,31.54541301727295,8
ws7_fh3_var3,TKAN,3,7,3,2.6791790073965744,8.350984599402993,31.692583322525024,8
ws7_fh7_var1,TKAN,7,7,1,3.6432441402622713,11.488388465229656,31.620447635650635,8
ws7_fh7_var3,TKAN,7,7,3,3.862082755373226,12.011843479160929,31.25334596633911,8
ws15_fh1_var1,TKAN,1,15,1,1.480401391269145,4.573384958793061,48.567872047424316,8
ws15_fh1_var3,TKAN,1,15,3,1.8209187245929737,5.586088149598487,48.336931228637695,8
ws15_fh3_var1,TKAN,3,15,1,2.3910727260199183,7.59234340430398,48.4507782459259,8
ws15_fh3_var3,TKAN,3,15,3,2.798979846311513,8.418796310007002,48.09476900100708,8
ws15_fh7_var1,TKAN,7,15,1,3.6569398657885106,11.385388630571216,84.12427639961243,8
ws15_fh7_var3,TKAN,7,15,3,3.848908561977519,11.746257473127958,49.952492475509644,8
ws30_fh1_var1,TKAN,1,30,1,2.637672194381603,7.947765672923149,82.4398410320282,8
ws30_fh1_var3,TKAN,1,30,3,2.9305584164072274,9.70341915422681,82.1068639755249,8
ws30_fh3_var1,TKAN,3,30,1,2.3387753948602437,7.397988904239211,81.77168655395508,8
ws30_fh3_var3,TKAN,3,30,3,2.62010339652743,8.044144666169178,81.42732763290405,8
ws30_fh7_var1,TKAN,7,30,1,3.6790865603086695,11.233795922988406,81.8423810005188,8
ws30_fh7_var3,TKAN,7,30,3,4.082539156506964,12.339463780476565,82.67468881607056,8
ws7_fh1_var1,TKAN,1,7,1,1.4227933055939437,4.308755388777457,32.316545486450195,9
ws7_fh1_var3,TKAN,1,7,3,2.2340213351777733,7.038449552733879,32.27743673324585,9
ws7_fh3_var1,TKAN,3,7,1,2.3233843430923597,7.340011664562033,32.13621425628662,9
ws7_fh3_var3,TKAN,3,7,3,2.777632932724297,8.465716019532337,31.9220871925354,9
ws7_fh7_var1,TKAN,7,7,1,3.7507765755557054,11.77141971366989,31.95695447921753,9
ws7_fh7_var3,TKAN,7,7,3,3.9034549460390675,11.693848229082636,31.68027687072754,9
ws15_fh1_var1,TKAN,1,15,1,1.9463194386532678,6.214784310114893,49.544029712677,9
ws15_fh1_var3,TKAN,1,15,3,1.9262084480275776,5.8634582957249535,49.94645977020264,9
ws15_fh3_var1,TKAN,3,15,1,2.4753493417197516,7.597972665217151,49.3416223526001,9
ws15_fh3_var3,TKAN,3,15,3,2.71330974797268,8.2154278106691,49.34848070144653,9
ws15_fh7_var1,TKAN,7,15,1,3.751913132857683,11.810227751455573,48.570889949798584,9
ws15_fh7_var3,TKAN,7,15,3,4.032583181670356,12.729809224562894,48.861740589141846,9
ws30_fh1_var1,TKAN,1,30,1,2.046719241396338,6.106236767316027,81.28237771987915,9
ws30_fh1_var3,TKAN,1,30,3,2.2473054431560646,6.967013356889126,81.07981324195862,9
ws30_fh3_var1,TKAN,3,30,1,2.5532778002330523,7.76943242554861,81.99151182174683,9
ws30_fh3_var3,TKAN,3,30,3,2.727119629106521,8.39717865137157,81.2160587310791,9
ws30_fh7_var1,TKAN,7,30,1,3.999530542864019,12.971417664162113,81.23606276512146,9
ws30_fh7_var3,TKAN,7,30,3,3.8011667948993813,11.289128033278258,81.18243145942688,9
