dataset,model,n_ahead,ws,n_var,mae,mape,training_time,run
ws7_fh3_var1,TKAN,3,7,1,2.3662367265392965,7.468879858842118,30.52758264541626,5
ws7_fh3_var3,TKAN,3,7,3,2.718411034575053,8.23945650567594,30.393139600753784,5
ws7_fh7_var1,TKAN,7,7,1,3.7613633109624867,12.029596537628137,30.213507175445557,5
ws7_fh7_var3,TKAN,7,7,3,3.8781468466208153,11.799898007120449,30.40772271156311,5
ws15_fh1_var1,TKAN,1,15,1,1.8627072851068285,6.002835096841733,47.24945306777954,5
ws15_fh1_var3,TKAN,1,15,3,2.0420150250221267,6.476831302771292,47.54761266708374,5
ws15_fh3_var1,TKAN,3,15,1,2.401991407862764,7.342825590176435,47.0453519821167,5
ws15_fh3_var3,TKAN,3,15,3,2.60623408214193,7.800567375990769,47.263922452926636,5
ws15_fh7_var1,TKAN,7,15,1,3.754177355613804,11.7693779930827,58.441242694854736,5
ws15_fh7_var3,TKAN,7,15,3,3.817001077535897,11.644178398169817,47.8778657913208,5
ws30_fh1_var1,TKAN,1,30,1,3.624953798800492,12.574352783227152,79.54195189476013,5
ws30_fh1_var3,TKAN,1,30,3,2.3013786039887387,7.739222598222842,79.4352056980133,5
ws30_fh3_var1,TKAN,3,30,1,2.4649303353956955,7.477429023292741,79.0378930568695,5
ws30_fh3_var3,TKAN,3,30,3,2.5670150003251964,7.987593517079452,78.5541124343872,5
ws30_fh7_var1,TKAN,7,30,1,3.898207318841137,12.36144773818879,78.77138471603394,5
ws30_fh7_var3,TKAN,7,30,3,4.159519598237545,12.517325954208477,78.65298843383789,5
ws7_fh1_var1,TKAN,1,7,1,1.4565111007638474,4.509530923168106,30.588186740875244,6
ws7_fh1_var3,TKAN,1,7,3,2.146784190398931,6.947980659084909,30.635906219482422,6
ws7_fh3_var1,TKAN,3,7,1,2.482896051632432,8.046942438724354,42.76144218444824,6
ws7_fh3_var3,TKAN,3,7,3,3.0059187903077884,8.957703511021041,31.282201528549194,6
ws7_fh7_var1,TKAN,7,7,1,3.6770765244917327,11.669897865929936,31.09308910369873,6
ws7_fh7_var3,TKAN,7,7,3,4.057729959129995,12.211846440201734,30.624265670776367,6
ws15_fh1_var1,TKAN,1,15,1,1.6359214361884422,5.099088021221923,47.90570378303528,6
ws15_fh1_var3,TKAN,1,15,3,1.991061857940312,6.1012482821179335,47.39594888687134,6
ws15_fh3_var1,TKAN,3,15,1,2.56713702601194,8.259982437888338,47.362473249435425,6
ws15_fh3_var3,TKAN,3,15,3,2.619853141234789,8.029926273801973,47.03381967544556,6
ws15_fh7_var1,TKAN,7,15,1,3.666687771161202,11.18688066137014,47.423547983169556,6
ws15_fh7_var3,TKAN,7,15,3,4.121657230089665,13.12709530169689,47.11245393753052,6
ws30_fh1_var1,TKAN,1,30,1,1.4267440553992778,4.304725558100338,92.51711750030518,6
ws30_fh1_var3,TKAN,1,30,3,2.1724901659394478,6.870522294124391,80.35083794593811,6
ws30_fh3_var1,TKAN,3,30,1,2.5983881569496226,8.432796618597784,79.87806916236877,6
ws30_fh3_var3,TKAN,3,30,3,2.789383132618755,8.484175064459226,79.61414980888367,6
ws30_fh7_var1,TKAN,7,30,1,3.7100459454470314,11.555622161155398,79.43568348884583,6
ws30_fh7_var3,TKAN,7,30,3,4.054264601272741,11.967321380587757,79.16647672653198,6
ws7_fh1_var1,TKAN,1,7,1,1.463509092674371,4.511467957487917,30.867401838302612,7
ws7_fh1_var3,TKAN,1,7,3,1.934472422372863,5.973693579991456,30.895556688308716,7
ws7_fh3_var1,TKAN,3,7,1,2.30781227172279,7.285086875475204,31.111690759658813,7
ws7_fh3_var3,TKAN,3,7,3,2.7314694077633783,8.521475960687903,30.866495847702026,7
ws7_fh7_var1,TKAN,7,7,1,3.556789958407194,10.921691263784613,30.850277185440063,7
ws7_fh7_var3,TKAN,7,7,3,3.794216830879074,11.51696068068639,31.00821042060852,7
