dataset,model,n_ahead,ws,n_var,mae,mape,training_time,run
ws7_fh1_var1,LSTM,1,7,1,3.719298481597767,11.829733626745984,10.07819676399231,11
ws7_fh1_var3,LSTM,1,7,3,3.4197942787310183,11.535248733619179,9.835292100906372,11
ws7_fh3_var1,LSTM,3,7,1,3.5602486162669487,10.917680016016481,9.761433124542236,11
ws7_fh3_var3,LSTM,3,7,3,3.3393521123270773,10.51582563124468,9.291198492050171,11
ws7_fh7_var1,LSTM,7,7,1,4.473010769279227,13.629027527000845,9.5354323387146,11
ws7_fh7_var3,LSTM,7,7,3,4.390415738869484,13.322708188365418,8.834622383117676,11
ws15_fh1_var1,LSTM,1,15,1,3.647347101515346,11.520375139573675,9.029721975326538,11
ws15_fh1_var3,LSTM,1,15,3,3.868487619498159,13.186604970591457,10.947942972183228,11
ws15_fh3_var1,LSTM,3,15,1,3.7710378849567414,11.548212596098333,9.948057174682617,11
ws15_fh3_var3,LSTM,3,15,3,3.231270560936849,10.011667092439941,10.23023796081543,11
ws15_fh7_var1,LSTM,7,15,1,4.8630275071901785,14.73612399010961,10.808130025863647,11
ws15_fh7_var3,LSTM,7,15,3,4.377602402659415,13.249897620802676,10.63012409210205,11
ws30_fh1_var1,LSTM,1,30,1,3.359905191296477,10.59618123352042,11.230943441390991,11
ws30_fh1_var3,LSTM,1,30,3,2.98615778730975,9.961104502861698,11.435675144195557,11
ws30_fh3_var1,LSTM,3,30,1,4.177700404765456,12.809955452854632,10.947467565536499,11
ws30_fh3_var3,LSTM,3,30,3,3.526416238558979,11.034266416938562,11.280783891677856,11
ws30_fh7_var1,LSTM,7,30,1,4.6756978250452494,14.321190337634357,10.646215438842773,11
ws30_fh7_var3,LSTM,7,30,3,4.578622699404685,13.516064132407916,11.332937479019165,11
ws7_fh1_var1,LSTM,1,7,1,3.449454351240499,10.974270904384602,8.79832935333252,12
ws7_fh1_var3,LSTM,1,7,3,4.718532651476549,15.89632598526115,8.955308198928833,12
ws7_fh3_var1,LSTM,3,7,1,3.6080431992667665,11.052823700228332,9.239235639572144,12
ws7_fh3_var3,LSTM,3,7,3,3.2832340440082657,10.330534702861858,9.344883918762207,12
ws7_fh7_var1,LSTM,7,7,1,4.552479033160157,13.876364007485753,9.604252815246582,12
ws7_fh7_var3,LSTM,7,7,3,4.308976097999549,13.122285653724438,9.146823167800903,12
ws15_fh1_var1,LSTM,1,15,1,3.691971046628332,11.539233107151604,10.097638607025146,12
ws15_fh1_var3,LSTM,1,15,3,4.269727543726229,14.93985851076573,9.534514427185059,12
ws15_fh3_var1,LSTM,3,15,1,3.795388565649144,11.619897412546228,9.968283891677856,12
ws15_fh3_var3,LSTM,3,15,3,3.5612860238761357,11.281559322496767,9.808109045028687,12
ws15_fh7_var1,LSTM,7,15,1,4.816180490157216,14.591175630321718,10.179712057113647,12
ws15_fh7_var3,LSTM,7,15,3,4.448587498006027,13.387618187263515,11.121035099029541,12
ws30_fh1_var1,LSTM,1,30,1,4.623288032702747,14.415467694980192,10.876289367675781,12
ws30_fh1_var3,LSTM,1,30,3,4.032303539782182,12.789240431229864,11.05942177772522,12
ws30_fh3_var1,LSTM,3,30,1,3.9089706551178467,12.024777518195211,9.606303453445435,12
ws30_fh3_var3,LSTM,3,30,3,3.5842657614374067,11.234930443285428,14.473244428634644,12
ws30_fh7_var1,LSTM,7,30,1,4.588553675612936,14.002370137730551,11.739944458007812,12
ws30_fh7_var3,LSTM,7,30,3,4.5496261371253945,13.632952090110672,12.290515661239624,12
ws7_fh1_var1,LSTM,1,7,1,4.035884597798237,13.157841881065849,10.176937103271484,13
ws7_fh1_var3,LSTM,1,7,3,3.1948564436697353,10.804268505628603,9.159669160842896,13
ws7_fh3_var1,LSTM,3,7,1,3.5392287688702275,10.86492059505432,8.817434787750244,13
ws7_fh3_var3,LSTM,3,7,3,3.3896964735074144,10.663280410134728,9.49980878829956,13
ws7_fh7_var1,LSTM,7,7,1,4.51114054428493,13.750089772048609,10.164826154708862,13
ws7_fh7_var3,LSTM,7,7,3,4.361181925223243,13.16177001157241,10.668071746826172,13
ws15_fh1_var1,LSTM,1,15,1,3.6112904891504174,11.434654373357613,9.697951078414917,13
ws15_fh1_var3,LSTM,1,15,3,4.02574957676685,13.762404876761162,9.968461275100708,13
ws15_fh3_var1,LSTM,3,15,1,3.8681321709426775,11.863222219902237,9.534940719604492,13
ws15_fh3_var3,LSTM,3,15,3,3.6422962713431892,11.560178043341732,9.387497186660767,13
ws15_fh7_var1,LSTM,7,15,1,4.984817473082158,15.88509889058585,10.783571243286133,13
ws15_fh7_var3,LSTM,7,15,3,4.450900200773032,13.350877418394102,10.015878438949585,13
ws30_fh1_var1,LSTM,1,30,1,2.913706154484595,9.018688114868418,10.706488609313965,13
ws30_fh1_var3,LSTM,1,30,3,3.9484652269115563,13.489026064101925,11.263766050338745,13
ws30_fh3_var1,LSTM,3,30,1,3.762972335432171,11.547589948786117,10.761396646499634,13
ws30_fh3_var3,LSTM,3,30,3,3.476167829060451,10.827819989330196,11.333142518997192,13
ws30_fh7_var1,LSTM,7,30,1,4.682171845667561,14.145165857375,11.731086015701294,13
ws30_fh7_var3,LSTM,7,30,3,4.330113540366571,13.081640480640901,11.334467649459839,13
ws7_fh1_var1,LSTM,1,7,1,3.5964590075359526,11.14447736451991,9.140894889831543,14
ws7_fh1_var3,LSTM,1,7,3,3.373349037368079,11.438546624443587,9.603066205978394,14
ws7_fh3_var1,LSTM,3,7,1,3.6811402659273136,11.26931893443549,8.348159551620483,14
ws7_fh3_var3,LSTM,3,7,3,3.512903678277558,11.025751115286452,9.084148645401001,14
ws7_fh7_var1,LSTM,7,7,1,4.455879144047681,13.576119390151877,10.26171875,14
ws7_fh7_var3,LSTM,7,7,3,4.367131573183926,13.373271051042778,9.35739016532898,14
ws15_fh1_var1,LSTM,1,15,1,3.680617945032871,11.521453742999913,9.377946615219116,14
ws15_fh1_var3,LSTM,1,15,3,4.0293232970000705,13.933851769932904,8.879788637161255,14
ws15_fh3_var1,LSTM,3,15,1,3.9863395233453396,12.156651365340531,9.265146970748901,14
ws15_fh3_var3,LSTM,3,15,3,3.4723849985904307,10.813090498535102,9.380951166152954,14
ws15_fh7_var1,LSTM,7,15,1,4.744771507634833,14.330156239436768,10.441822052001953,14
ws15_fh7_var3,LSTM,7,15,3,4.3932756253928105,13.294052305758134,10.496792316436768,14
ws30_fh1_var1,LSTM,1,30,1,3.2478448245482525,10.016132458519136,10.936636209487915,14
ws30_fh1_var3,LSTM,1,30,3,3.227089630487839,10.756744102807685,10.416521549224854,14
ws30_fh3_var1,LSTM,3,30,1,3.6034577984018896,11.091403181182283,10.675452709197998,14
ws30_fh3_var3,LSTM,3,30,3,3.280376516545368,10.09088262200133,10.304421186447144,14
ws30_fh7_var1,LSTM,7,30,1,4.669090133288158,14.367523307340036,10.49336862564087,14
ws30_fh7_var3,LSTM,7,30,3,4.424264931523451,13.22076307882169,10.750128269195557,14
ws7_fh1_var1,LSTM,1,7,1,4.289608420564572,13.743216751536668,8.685733795166016,15
ws7_fh1_var3,LSTM,1,7,3,5.44946171959744,19.56454239702092,8.921274662017822,15
ws7_fh3_var1,LSTM,3,7,1,3.555558617912937,10.898637273700809,9.055701971054077,15
ws7_fh3_var3,LSTM,3,7,3,3.3556773249345095,10.506346138937744,9.173223733901978,15
ws7_fh7_var1,LSTM,7,7,1,4.50444642530824,13.720911041014928,8.77137541770935,15
ws7_fh7_var3,LSTM,7,7,3,4.41613348314259,13.338245264006957,13.75876235961914,15
ws15_fh1_var1,LSTM,1,15,1,3.9957818340808027,12.621556366417233,8.985326528549194,15
ws15_fh1_var3,LSTM,1,15,3,4.373719843466808,15.46000720604984,9.843388557434082,15
ws15_fh3_var1,LSTM,3,15,1,3.81748676749456,11.703619067738542,11.646848201751709,15
ws15_fh3_var3,LSTM,3,15,3,3.4927494299182014,11.238769789754183,10.102210521697998,15
ws15_fh7_var1,LSTM,7,15,1,4.788097760286162,14.73286587448035,10.633132934570312,15
ws15_fh7_var3,LSTM,7,15,3,4.411808335523085,13.516616094584155,11.532721757888794,15
ws30_fh1_var1,LSTM,1,30,1,3.103948616352379,9.629792511862641,11.565016508102417,15
ws30_fh1_var3,LSTM,1,30,3,4.8616953372493885,16.56931955442934,10.563900470733643,15
ws30_fh3_var1,LSTM,3,30,1,3.789105324292158,11.656923380834128,11.947141170501709,15
ws30_fh3_var3,LSTM,3,30,3,3.4654202756044197,10.54143313007837,10.80553388595581,15
ws30_fh7_var1,LSTM,7,30,1,4.700139325442747,14.260535632091397,11.566500425338745,15
