dataset,model,n_ahead,ws,n_var,mae,mape,training_time,run
ws7_fh3_var1,TKAN,3,7,1,3.813913890331851,13.103834492337056,43.45514512062073,7
ws7_fh3_var3,TKAN,3,7,3,2.5421101911158073,7.910463805942299,34.84481763839722,7
ws15_fh3_var1,TKAN,3,15,1,2.410822732135225,7.724853003345078,73.88603448867798,7
ws15_fh3_var3,TKAN,3,15,3,2.91073366235491,9.678128725986301,68.99391627311707,7
ws30_fh3_var1,TKAN,3,30,1,2.6694666322011287,8.59318925995919,134.66068196296692,7
ws30_fh3_var3,TKAN,3,30,3,2.735351454408236,9.134998888127695,139.11885166168213,7
ws7_fh3_var1,TKAN,3,7,1,2.4767947512992246,7.4915875293826995,34.8337025642395,8
ws7_fh3_var3,TKAN,3,7,3,2.340764286245411,7.234588195524011,50.11254167556763,8
ws15_fh3_var1,TKAN,3,15,1,2.3063576561792347,7.008189060421442,73.48678779602051,8
ws15_fh3_var3,TKAN,3,15,3,2.411987627814018,7.607552582998693,72.26784443855286,8
ws30_fh3_var1,TKAN,3,30,1,2.335311196036224,7.404324018106177,140.44215083122253,8
ws30_fh3_var3,TKAN,3,30,3,2.8787352960276373,9.54582904901595,131.82034039497375,8
ws7_fh3_var1,TKAN,3,7,1,2.6173712429144276,8.538875093587707,44.60235357284546,9
ws7_fh3_var3,TKAN,3,7,3,2.6348550135122024,8.11918888945096,40.43799066543579,9
ws15_fh3_var1,TKAN,3,15,1,3.5691743688737314,12.49757988977959,69.22554111480713,9
ws15_fh3_var3,TKAN,3,15,3,2.350498898125694,7.413896255175742,70.0378623008728,9
ws30_fh3_var1,TKAN,3,30,1,2.2430023321455463,6.931026701698953,132.66383838653564,9
ws30_fh3_var3,TKAN,3,30,3,2.937600021151253,9.846677221046754,124.51977396011353,9
