dataset,model,n_ahead,ws,n_var,mae,mape,training_time,run
ws7_fh1_var1,TKAN,1,7,1,1.7874203802886612,5.445927331923955,34.15129375457764,0
ws7_fh1_var3,TKAN,1,7,3,2.3337389880898343,7.322696461478777,34.02013826370239,0
ws7_fh3_var1,TKAN,3,7,1,2.348468303169879,7.511373459686084,33.758187770843506,0
ws7_fh3_var3,TKAN,3,7,3,2.6121899427187825,8.152464957578031,33.32681655883789,0
ws7_fh7_var1,TKAN,7,7,1,3.5497192299732307,10.950513710871741,33.25621175765991,0
ws7_fh7_var3,TKAN,7,7,3,3.9583710993979087,12.021579479483439,33.006513595581055,0
ws15_fh1_var1,TKAN,1,15,1,1.6428500166076003,4.913185865542424,50.31312346458435,0
ws15_fh1_var3,TKAN,1,15,3,2.137821806730703,6.81785744257515,50.53914976119995,0
ws15_fh3_var1,TKAN,3,15,1,2.688958483528742,8.778513115095926,59.253628730773926,0
ws15_fh3_var3,TKAN,3,15,3,2.905570016074368,8.708518040623353,50.248321533203125,0
ws15_fh7_var1,TKAN,7,15,1,3.6734639791093797,11.419401618306823,49.936702728271484,0
ws15_fh7_var3,TKAN,7,15,3,4.15020124144949,12.175312588214984,50.070857524871826,0
ws30_fh1_var1,TKAN,1,30,1,1.9068657982046722,5.916924441632822,82.76483178138733,0
ws30_fh1_var3,TKAN,1,30,3,2.0231623462198076,6.500543145736788,83.31336069107056,0
ws30_fh3_var1,TKAN,3,30,1,2.3178881415512325,7.121910581095404,82.83164072036743,0
ws30_fh3_var3,TKAN,3,30,3,2.5858631228592324,8.128939812364807,83.03728413581848,0
ws30_fh7_var1,TKAN,7,30,1,3.624138797006615,11.123607164211645,82.90459299087524,0
ws30_fh7_var3,TKAN,7,30,3,4.066700611937596,12.750822575316088,82.50456213951111,0
ws7_fh1_var1,TKAN,1,7,1,2.190359180708409,6.79951461595083,42.71584630012512,1
ws7_fh1_var3,TKAN,1,7,3,2.5719992376595595,8.213879782044177,32.5246000289917,1
ws7_fh3_var1,TKAN,3,7,1,2.6951866713876025,7.948693935434078,32.53266406059265,1
ws7_fh3_var3,TKAN,3,7,3,2.7566205989475283,8.69061849527596,32.454692125320435,1
ws7_fh7_var1,TKAN,7,7,1,3.6535348792767226,11.272566580713976,32.43524432182312,1
ws7_fh7_var3,TKAN,7,7,3,4.032204111720647,12.14167014362412,32.28061866760254,1
ws15_fh1_var1,TKAN,1,15,1,2.035206744641767,6.422659691325904,50.15322661399841,1
ws15_fh1_var3,TKAN,1,15,3,2.151277924472835,7.175548082862764,49.87386870384216,1
ws15_fh3_var1,TKAN,3,15,1,2.5059745984284034,7.93799216604538,50.17669415473938,1
ws15_fh3_var3,TKAN,3,15,3,2.840723850452962,8.58412782457496,50.03691267967224,1
ws15_fh7_var1,TKAN,7,15,1,4.06323149100644,13.147892689548735,50.03582310676575,1
ws15_fh7_var3,TKAN,7,15,3,4.3779761064833185,12.592246261159627,65.34161424636841,1
ws30_fh1_var1,TKAN,1,30,1,2.5319691540051092,8.030283555892137,85.305006980896,1
ws30_fh1_var3,TKAN,1,30,3,2.417654567530325,7.930964027217778,84.29199361801147,1
ws30_fh3_var1,TKAN,3,30,1,2.5135763020931114,7.736402124996339,85.00703310966492,1
ws30_fh3_var3,TKAN,3,30,3,2.731790572197691,8.387403088468256,83.71145296096802,1
ws30_fh7_var1,TKAN,7,30,1,3.587520723686136,10.9938820469579,83.85701107978821,1
ws30_fh7_var3,TKAN,7,30,3,4.15313836006403,12.60196170740852,83.6299979686737,1
ws7_fh1_var1,TKAN,1,7,1,1.9841412598871153,5.808113794336597,33.002171754837036,2
ws7_fh1_var3,TKAN,1,7,3,1.8568235539070916,5.68371740851545,32.75518774986267,2
ws7_fh3_var1,TKAN,3,7,1,2.623310187549436,8.595124946193705,32.96916055679321,2
ws7_fh3_var3,TKAN,3,7,3,2.8016089439587595,8.618272480517359,32.761141538619995,2
ws7_fh7_var1,TKAN,7,7,1,3.7766328643107894,11.989971317084475,33.16838717460632,2
ws7_fh7_var3,TKAN,7,7,3,3.965151487357647,12.011842126845455,47.63771414756775,2
ws15_fh1_var1,TKAN,1,15,1,1.5095805730922378,4.4435471847417665,51.23007845878601,2
ws15_fh1_var3,TKAN,1,15,3,1.828268809380262,5.6124827974228895,50.70923829078674,2
ws15_fh3_var1,TKAN,3,15,1,2.484704391352298,7.942309272627897,50.37951374053955,2
ws15_fh3_var3,TKAN,3,15,3,2.585329110485159,7.946681909761318,50.313977003097534,2
ws15_fh7_var1,TKAN,7,15,1,3.8807801906177803,12.300212143263508,50.69125270843506,2
ws15_fh7_var3,TKAN,7,15,3,4.225259495456772,13.04828475137027,50.254886627197266,2
ws30_fh1_var1,TKAN,1,30,1,1.6209824298851851,5.057344746104494,82.9884865283966,2
ws30_fh1_var3,TKAN,1,30,3,1.7590674768009271,5.413604998154713,83.06834363937378,2
ws30_fh3_var1,TKAN,3,30,1,2.3072081402387705,7.054646044680994,83.81354188919067,2
ws30_fh3_var3,TKAN,3,30,3,2.7515588784029945,8.311073798551966,83.66419267654419,2
ws30_fh7_var1,TKAN,7,30,1,3.6658722961069263,11.109626466610344,83.58319759368896,2
ws30_fh7_var3,TKAN,7,30,3,3.9565692806470962,11.74239707923324,83.69506168365479,2
ws7_fh1_var1,TKAN,1,7,1,1.5478068254018384,4.638460174434271,49.27363467216492,3
ws7_fh1_var3,TKAN,1,7,3,2.217944736521489,7.313064483577805,33.38789939880371,3
ws7_fh3_var1,TKAN,3,7,1,2.436220366531308,7.784913162972922,33.15519309043884,3
ws7_fh3_var3,TKAN,3,7,3,2.5999600664883937,7.781910240142098,32.995731592178345,3
ws7_fh7_var1,TKAN,7,7,1,3.5792984771428653,11.083572050832851,32.74242305755615,3
ws7_fh7_var3,TKAN,7,7,3,3.9744233794759474,12.127131467591408,32.675459146499634,3
ws15_fh1_var1,TKAN,1,15,1,1.5395858507746083,4.801510174456722,50.69911289215088,3
ws15_fh1_var3,TKAN,1,15,3,2.941658935775252,9.72679023884182,50.63642358779907,3
ws15_fh3_var1,TKAN,3,15,1,2.358883161542381,7.3549050595451915,50.67673659324646,3
ws15_fh3_var3,TKAN,3,15,3,2.697842061530826,8.49277157725283,50.117451190948486,3
ws15_fh7_var1,TKAN,7,15,1,3.9969917849792904,12.946827051356586,50.033080101013184,3
ws15_fh7_var3,TKAN,7,15,3,4.121718110328199,12.62032003872126,51.1728093624115,3
ws30_fh1_var1,TKAN,1,30,1,2.7806484108609473,8.843313640917948,82.47788500785828,3
ws30_fh1_var3,TKAN,1,30,3,2.4390099271554218,7.858856107219463,83.13480234146118,3
ws30_fh3_var1,TKAN,3,30,1,2.4670359694251025,7.477804559887437,100.49912881851196,3
ws30_fh3_var3,TKAN,3,30,3,2.7915838373458683,8.350947123534334,84.39727425575256,3
ws30_fh7_var1,TKAN,7,30,1,3.656232920915412,11.259808632179489,84.3195264339447,3
ws30_fh7_var3,TKAN,7,30,3,4.257700104156489,12.863502196957272,83.77991724014282,3
ws7_fh1_var1,TKAN,1,7,1,1.6639511050465507,5.348786226250896,32.75528931617737,4
ws7_fh1_var3,TKAN,1,7,3,2.099415194729995,7.068116505895075,32.67211174964905,4
ws7_fh3_var1,TKAN,3,7,1,2.2464943115354608,6.961961009635285,32.65766668319702,4
ws7_fh3_var3,TKAN,3,7,3,2.7260700095392547,8.745000112092258,32.75009536743164,4
ws7_fh7_var1,TKAN,7,7,1,3.696432189541576,11.641688347618892,32.60692834854126,4
ws7_fh7_var3,TKAN,7,7,3,3.9825230896357913,11.867553756097445,32.66167140007019,4
ws15_fh1_var1,TKAN,1,15,1,1.6394240920752754,4.975931991761111,50.81711387634277,4
ws15_fh1_var3,TKAN,1,15,3,2.634513567687286,9.145965472574332,50.21961855888367,4
ws15_fh3_var1,TKAN,3,15,1,2.300074249447403,7.084659832487993,50.186439037323,4
ws15_fh3_var3,TKAN,3,15,3,2.5474337631351385,7.843660800621905,49.91928291320801,4
ws15_fh7_var1,TKAN,7,15,1,3.8267958234073562,12.238769207892297,50.456610441207886,4
ws15_fh7_var3,TKAN,7,15,3,3.973435793396969,12.066318637863032,50.35467052459717,4
ws30_fh1_var1,TKAN,1,30,1,1.6581543963632215,5.113831632773831,103.67315721511841,4
ws30_fh1_var3,TKAN,1,30,3,4.002222600424425,13.381571836674963,85.12752962112427,4
ws30_fh3_var1,TKAN,3,30,1,2.3102977950622337,7.200917985174544,84.35243582725525,4
ws30_fh3_var3,TKAN,3,30,3,2.6680570266725034,8.209463881429244,84.1852810382843,4
ws30_fh7_var1,TKAN,7,30,1,3.818148267054825,11.93391013847465,84.60237669944763,4
ws30_fh7_var3,TKAN,7,30,3,4.033333524246849,12.086016238529144,84.0257396697998,4
ws7_fh1_var1,TKAN,1,7,1,1.8569807360449495,5.750015727482884,32.9646430015564,5
ws7_fh1_var3,TKAN,1,7,3,1.9543170430781822,5.982213913729827,32.72348952293396,5
ws7_fh3_var1,TKAN,3,7,1,2.346439561513854,7.277985176714847,32.94434094429016,5
ws7_fh3_var3,TKAN,3,7,3,2.537771909070329,7.956567137370881,33.08205246925354,5
ws7_fh7_var1,TKAN,7,7,1,3.7994424522233485,11.947392161998199,32.71760010719299,5
ws7_fh7_var3,TKAN,7,7,3,4.273315321060925,13.426473956642937,32.86119604110718,5
ws15_fh1_var1,TKAN,1,15,1,1.4500146162113328,4.418640370356765,50.5239622592926,5
ws15_fh1_var3,TKAN,1,15,3,2.0601447095492267,6.5057336289611385,50.159794092178345,5
ws15_fh3_var1,TKAN,3,15,1,2.361415353255519,7.453763963772053,50.75923991203308,5
ws15_fh3_var3,TKAN,3,15,3,2.6119545012777996,8.054913962774185,50.310972452163696,5
ws15_fh7_var1,TKAN,7,15,1,3.632730735023072,11.319678620407062,50.005770206451416,5
ws15_fh7_var3,TKAN,7,15,3,3.7597362402452723,11.424414744939293,51.675769090652466,5
ws30_fh1_var1,TKAN,1,30,1,1.5642722208190378,4.910006700542378,84.6030945777893,5
ws30_fh1_var3,TKAN,1,30,3,1.8585719090410593,5.605975763731073,84.20472645759583,5
ws30_fh3_var1,TKAN,3,30,1,2.311540472774134,7.246783995012934,84.01133036613464,5
ws30_fh3_var3,TKAN,3,30,3,2.8180158913196625,8.532963418132608,83.66082191467285,5
ws30_fh7_var1,TKAN,7,30,1,3.6311693294918417,11.196780841166781,84.2016921043396,5
ws30_fh7_var3,TKAN,7,30,3,4.018737536537262,12.577006010085165,83.72541451454163,5
ws7_fh1_var1,TKAN,1,7,1,1.5043347804163005,4.581756730482579,32.858919620513916,6
ws7_fh1_var3,TKAN,1,7,3,2.4031396608158286,7.981058836416767,32.55442953109741,6
ws7_fh3_var1,TKAN,3,7,1,2.4790204291067512,7.861340127603543,32.6913685798645,6
ws7_fh3_var3,TKAN,3,7,3,2.71437264690763,8.453022635264343,32.63864827156067,6
ws7_fh7_var1,TKAN,7,7,1,3.63141854489283,11.266212869799148,32.61195611953735,6
ws7_fh7_var3,TKAN,7,7,3,3.944538146917504,12.071907230151359,32.58059644699097,6
ws15_fh1_var1,TKAN,1,15,1,1.4296933939773422,4.312585085412789,50.16889309883118,6
ws15_fh1_var3,TKAN,1,15,3,2.1206182847445647,7.209922171150396,50.040780544281006,6
ws15_fh3_var1,TKAN,3,15,1,2.3607659938116563,7.337863138544136,49.90962481498718,6
ws15_fh3_var3,TKAN,3,15,3,2.566831406753522,8.187468935051744,50.16903567314148,6
ws15_fh7_var1,TKAN,7,15,1,3.673172831670589,11.541029473712024,49.876551151275635,6
ws15_fh7_var3,TKAN,7,15,3,3.9234192960521406,11.546895395358105,74.45589470863342,6
ws30_fh1_var1,TKAN,1,30,1,1.5217429496225232,4.650999393743369,85.49737787246704,6
ws30_fh1_var3,TKAN,1,30,3,1.9365862293437521,6.173913589876849,85.25667762756348,6
