run,dataset,model,n_ahead,ws,n_var,mae,mape,training_time
10,ws30_fh30_var1,GRU,30,30,1,6.2082590865675735,1898.93734532732,8.000180721282959
10,ws30_fh30_var3,GRU,30,30,3,6.022580119500997,1798.311599378977,7.979112386703491
11,ws7_fh30_var1,GRU,30,7,1,6.111679675878572,1860.3083202511216,7.50862717628479
11,ws7_fh30_var3,GRU,30,7,3,5.909841649739223,1741.278256383438,7.6574482917785645
11,ws15_fh30_var1,GRU,30,15,1,6.080844555443706,1847.3722150411572,7.722251892089844
11,ws15_fh30_var3,GRU,30,15,3,5.920540813342442,1738.9969732518707,7.728933095932007
11,ws30_fh30_var1,GRU,30,30,1,6.186671355597736,1889.2211806581302,8.006588220596313
11,ws30_fh30_var3,GRU,30,30,3,6.075706996109005,1784.29304263505,8.056442737579346
12,ws7_fh30_var1,GRU,30,7,1,6.117068147160736,1863.2081545064827,7.510660171508789
12,ws7_fh30_var3,GRU,30,7,3,5.893098111174518,1740.8718138714282,7.9867353439331055
12,ws15_fh30_var1,GRU,30,15,1,6.100225449604474,1857.8871422885597,7.835031747817993
12,ws15_fh30_var3,GRU,30,15,3,6.023872974309244,1758.170779450041,7.770678520202637
12,ws30_fh30_var1,GRU,30,30,1,6.18765286803109,1889.408630201786,8.13284683227539
12,ws30_fh30_var3,GRU,30,30,3,5.998448754897333,1774.778283038894,8.081149578094482
13,ws7_fh30_var1,GRU,30,7,1,6.105650988643987,1855.0736125051255,7.591377019882202
13,ws7_fh30_var3,GRU,30,7,3,5.937225396573608,1748.2201192089374,7.628272294998169
13,ws15_fh30_var1,GRU,30,15,1,6.0920041509969245,1850.698181695144,7.787456035614014
13,ws15_fh30_var3,GRU,30,15,3,5.914922131775553,1781.675282998578,7.753180980682373
13,ws30_fh30_var1,GRU,30,30,1,6.207031742593324,1895.6215404092961,8.089654684066772
13,ws30_fh30_var3,GRU,30,30,3,6.030093708286587,1791.1163667934925,8.047641277313232
14,ws7_fh30_var1,GRU,30,7,1,6.096134638483614,1853.9124059760081,7.569333791732788
14,ws7_fh30_var3,GRU,30,7,3,5.926213256765742,1738.802386364162,7.510228872299194
14,ws15_fh30_var1,GRU,30,15,1,6.07091858512004,1842.1630195724085,7.769052028656006
14,ws15_fh30_var3,GRU,30,15,3,5.957040984672364,1746.171742552648,7.770995378494263
14,ws30_fh30_var1,GRU,30,30,1,6.189469175047029,1889.4591695081117,8.028610467910767
14,ws30_fh30_var3,GRU,30,30,3,5.985606384107474,1780.7925088078357,7.98880672454834
15,ws7_fh30_var1,GRU,30,7,1,6.115194380128579,1858.499971239803,7.488367557525635
15,ws7_fh30_var3,GRU,30,7,3,5.919826544912956,1744.8970628077986,7.6002116203308105
15,ws15_fh30_var1,GRU,30,15,1,6.115352996833349,1860.3449631890512,7.756410121917725
15,ws15_fh30_var3,GRU,30,15,3,6.0134668797085205,1753.6190740172024,8.238933801651001
15,ws30_fh30_var1,GRU,30,30,1,6.2135257768034515,1898.132122477355,8.354865789413452
15,ws30_fh30_var3,GRU,30,30,3,6.112218279819763,1784.8006953298518,8.060300588607788
16,ws7_fh30_var1,GRU,30,7,1,6.102999349412949,1854.1057755275908,7.5098302364349365
16,ws7_fh30_var3,GRU,30,7,3,5.943267954390993,1745.7870676886766,7.44685959815979
16,ws15_fh30_var1,GRU,30,15,1,6.074360918415335,1845.6513631364808,7.7904884815216064
16,ws15_fh30_var3,GRU,30,15,3,5.879375255604771,1749.6944865459157,7.810754060745239
16,ws30_fh30_var1,GRU,30,30,1,6.202152594069499,1894.3039058726906,8.257826805114746
16,ws30_fh30_var3,GRU,30,30,3,5.964100358049703,1787.7447863767802,8.367499113082886
17,ws7_fh30_var1,GRU,30,7,1,6.117421683508481,1859.4256486933696,7.659325361251831
17,ws7_fh30_var3,GRU,30,7,3,5.903147941059657,1751.5734536565328,7.694002628326416
17,ws15_fh30_var1,GRU,30,15,1,6.0950300842085525,1851.2575248440346,7.815714597702026
17,ws15_fh30_var3,GRU,30,15,3,5.869342338942278,1762.9125819049787,7.946276426315308
17,ws30_fh30_var1,GRU,30,30,1,6.215330289884372,1899.0786188680843,8.134507656097412
17,ws30_fh30_var3,GRU,30,30,3,6.099644109750071,1794.1739974490333,8.149035692214966
18,ws7_fh30_var1,GRU,30,7,1,6.113465099163176,1857.2794812757713,7.619394302368164
18,ws7_fh30_var3,GRU,30,7,3,5.867903774109127,1744.1370634323796,7.527705430984497
18,ws15_fh30_var1,GRU,30,15,1,6.113645212593993,1861.1265935769336,7.654935836791992
18,ws15_fh30_var3,GRU,30,15,3,5.931935402948424,1755.1604402658763,7.833214998245239
18,ws30_fh30_var1,GRU,30,30,1,6.197556147587899,1893.1457608715941,8.156020641326904
18,ws30_fh30_var3,GRU,30,30,3,6.047737213282862,1791.0412210769173,8.007764339447021
19,ws7_fh30_var1,GRU,30,7,1,6.111953860857955,1856.389492428044,7.511946678161621
19,ws7_fh30_var3,GRU,30,7,3,5.935532229601888,1741.4464595605698,7.48371148109436
19,ws15_fh30_var1,GRU,30,15,1,6.07140026850516,1843.6095242023455,7.744333028793335
19,ws15_fh30_var3,GRU,30,15,3,5.9382724258615305,1749.599137719646,7.717499017715454
19,ws30_fh30_var1,GRU,30,30,1,6.195987814942693,1892.343165661311,7.882641077041626
19,ws30_fh30_var3,GRU,30,30,3,5.982762906081001,1776.893362536774,7.972663402557373
20,ws7_fh30_var1,GRU,30,7,1,6.1200778273385685,1860.7745627059628,7.395294666290283
20,ws7_fh30_var3,GRU,30,7,3,5.891684184600464,1742.4502099898564,7.423388481140137
20,ws15_fh30_var1,GRU,30,15,1,6.07450433425744,1845.4335914174642,7.642198324203491
20,ws15_fh30_var3,GRU,30,15,3,5.8919276838171655,1751.7541099236269,7.658790826797485
20,ws30_fh30_var1,GRU,30,30,1,6.169691402099865,1883.9119146700223,7.929823637008667
20,ws30_fh30_var3,GRU,30,30,3,5.9911101204890125,1779.6970323973856,7.964681625366211
21,ws7_fh30_var1,GRU,30,7,1,6.11065499621726,1857.7519496315858,7.482013940811157
21,ws7_fh30_var3,GRU,30,7,3,5.951117710970554,1755.4894630162369,7.458499908447266
21,ws15_fh30_var1,GRU,30,15,1,6.087473133162493,1848.5149179779328,7.582637071609497
21,ws15_fh30_var3,GRU,30,15,3,5.892109656526177,1756.3263066814854,7.568765640258789
21,ws30_fh30_var1,GRU,30,30,1,6.2150140366599,1898.8513409671014,7.885949373245239
21,ws30_fh30_var3,GRU,30,30,3,5.9736835434745315,1795.944563057636,7.900792598724365
22,ws7_fh30_var1,GRU,30,7,1,6.10694568100167,1856.7554378879563,7.363476037979126
22,ws7_fh30_var3,GRU,30,7,3,5.915760302918277,1754.9463259745291,7.439428329467773
22,ws15_fh30_var1,GRU,30,15,1,6.097944403318957,1852.1833177203846,7.6934168338775635
22,ws15_fh30_var3,GRU,30,15,3,5.914054681728017,1752.5040685592626,7.6292564868927
22,ws30_fh30_var1,GRU,30,30,1,6.2040666999533975,1894.38327151315,7.825552463531494
22,ws30_fh30_var3,GRU,30,30,3,6.017792778768061,1794.7512869555023,7.873232841491699
23,ws7_fh30_var1,GRU,30,7,1,6.113618203262183,1858.8057223962164,7.3795037269592285
23,ws7_fh30_var3,GRU,30,7,3,5.911932103149615,1738.891874090803,7.407390117645264
23,ws15_fh30_var1,GRU,30,15,1,6.103163839166656,1857.2995072185329,7.648308992385864
23,ws15_fh30_var3,GRU,30,15,3,5.950972669676182,1763.1313896226952,7.559878587722778
23,ws30_fh30_var1,GRU,30,30,1,6.179393257677132,1886.8532325309186,7.8183300495147705
23,ws30_fh30_var3,GRU,30,30,3,5.965304153281729,1785.651099502937,7.845917701721191
24,ws7_fh30_var1,GRU,30,7,1,6.101136170660008,1854.0077634671447,7.369613170623779
24,ws7_fh30_var3,GRU,30,7,3,5.945457401136164,1759.703211241596,7.353099822998047
24,ws15_fh30_var1,GRU,30,15,1,6.094237833525991,1853.2178288970417,7.592095136642456
24,ws15_fh30_var3,GRU,30,15,3,5.88331492097054,1744.0861611317687,7.656159400939941
24,ws30_fh30_var1,GRU,30,30,1,6.173833931284266,1885.016681867272,7.847716569900513
24,ws30_fh30_var3,GRU,30,30,3,5.984761900413174,1784.8129353432057,7.998030662536621
25,ws7_fh30_var1,GRU,30,7,1,6.101895431938568,1856.388070438995,7.313436985015869
25,ws7_fh30_var3,GRU,30,7,3,5.8697438414723,1739.6492333853898,7.359037160873413
25,ws15_fh30_var1,GRU,30,15,1,6.1348543058045895,1866.5064252093298,7.55804181098938
25,ws15_fh30_var3,GRU,30,15,3,5.871226878322275,1749.3485118765718,7.590194225311279
25,ws30_fh30_var1,GRU,30,30,1,6.198386665614244,1892.881899853765,7.843180894851685
25,ws30_fh30_var3,GRU,30,30,3,6.021352026691392,1781.4949110843777,7.857880353927612
26,ws7_fh30_var1,GRU,30,7,1,6.08477678229793,1846.473229841991,7.514667510986328
26,ws7_fh30_var3,GRU,30,7,3,5.95209457466159,1742.474892542719,7.661521911621094
26,ws15_fh30_var1,GRU,30,15,1,6.062820255865721,1840.4978088370078,8.23269772529602
26,ws15_fh30_var3,GRU,30,15,3,5.94644227741216,1751.3913521751003,8.596314191818237
26,ws30_fh30_var1,GRU,30,30,1,6.172652159167445,1885.4925404701191,8.67017936706543
26,ws30_fh30_var3,GRU,30,30,3,6.028049727146539,1773.3222873216948,8.459585428237915
27,ws7_fh30_var1,GRU,30,7,1,6.119994518430189,1860.2544858990836,7.8940088748931885
27,ws7_fh30_var3,GRU,30,7,3,5.899877869779541,1738.633455032658,7.831638336181641
27,ws15_fh30_var1,GRU,30,15,1,6.1057997178433965,1857.5361629619388,7.618258953094482
27,ws15_fh30_var3,GRU,30,15,3,5.91078557691265,1761.899096738577,7.627508163452148
27,ws30_fh30_var1,GRU,30,30,1,6.214786653763639,1898.6632491730031,7.992834568023682
27,ws30_fh30_var3,GRU,30,30,3,6.150375191265955,1823.0350021959757,7.944079160690308
28,ws7_fh30_var1,GRU,30,7,1,6.101910876601507,1855.3832727715599,7.369052886962891
28,ws7_fh30_var3,GRU,30,7,3,5.964157986438788,1753.1981318230642,7.49864387512207
28,ws15_fh30_var1,GRU,30,15,1,6.095343708941141,1852.141949165039,7.711380243301392
28,ws15_fh30_var3,GRU,30,15,3,5.872167509246082,1742.9986560468994,7.841070175170898
28,ws30_fh30_var1,GRU,30,30,1,6.1981542136119625,1892.579865043634,7.932089328765869
28,ws30_fh30_var3,GRU,30,30,3,6.034269315310395,1790.871472640927,7.929876327514648
29,ws7_fh30_var1,GRU,30,7,1,6.111371418605178,1859.2495868477877,7.445918798446655
29,ws7_fh30_var3,GRU,30,7,3,5.895351636191967,1738.1150570020732,7.422420263290405
29,ws15_fh30_var1,GRU,30,15,1,6.073271793187077,1843.9673929642474,7.716750383377075
29,ws15_fh30_var3,GRU,30,15,3,6.034771012403781,1762.0145188509593,7.686885356903076
29,ws30_fh30_var1,GRU,30,30,1,6.202262729500586,1894.2249071594529,7.933968782424927
29,ws30_fh30_var3,GRU,30,30,3,6.04215636355264,1791.3382526106766,7.984991788864136
30,ws7_fh30_var1,GRU,30,7,1,6.107885470363184,1858.2789995234446,7.39949107170105
30,ws7_fh30_var3,GRU,30,7,3,5.906056373413388,1742.799259354991,7.439039707183838
30,ws15_fh30_var1,GRU,30,15,1,6.058860939416775,1840.386668704868,7.647469520568848
30,ws15_fh30_var3,GRU,30,15,3,5.8629167062585275,1735.6519702395083,7.569869756698608
30,ws30_fh30_var1,GRU,30,30,1,6.200094807983058,1893.6658713858985,7.773238658905029
30,ws30_fh30_var3,GRU,30,30,3,6.05350557894414,1783.596149352871,7.781989097595215
31,ws7_fh30_var1,GRU,30,7,1,6.131840491784445,1866.845961348833,7.3588855266571045
31,ws7_fh30_var3,GRU,30,7,3,5.886815976449162,1737.1482934372182,7.223665475845337
31,ws15_fh30_var1,GRU,30,15,1,6.09727701572866,1852.60551061413,7.450921058654785
31,ws15_fh30_var3,GRU,30,15,3,5.877719205790964,1751.1366085700893,7.5310094356536865
31,ws30_fh30_var1,GRU,30,30,1,6.208402776048119,1897.220577678505,8.38375997543335
31,ws30_fh30_var3,GRU,30,30,3,6.034876408759776,1816.1292172889575,7.7962729930877686
32,ws7_fh30_var1,GRU,30,7,1,6.114572977497205,1859.2025282311733,7.3795006275177
32,ws7_fh30_var3,GRU,30,7,3,5.88952886771633,1740.6800538580223,7.283406972885132
32,ws15_fh30_var1,GRU,30,15,1,6.103529005368297,1858.786452426736,7.500633716583252
32,ws15_fh30_var3,GRU,30,15,3,5.875716036262265,1758.679247973095,7.532719373703003
32,ws30_fh30_var1,GRU,30,30,1,6.1985297738140614,1893.1778264131378,7.785699367523193
32,ws30_fh30_var3,GRU,30,30,3,6.025691825482745,1816.7735122168565,7.858945369720459
33,ws7_fh30_var1,GRU,30,7,1,6.1164437633255195,1861.542950207573,7.165367841720581
33,ws7_fh30_var3,GRU,30,7,3,5.918229408849732,1739.884491417062,7.308114051818848
33,ws15_fh30_var1,GRU,30,15,1,6.147504907032565,1872.7922214296307,7.502558946609497
33,ws15_fh30_var3,GRU,30,15,3,5.890850309413637,1761.3797917482095,7.635671854019165
33,ws30_fh30_var1,GRU,30,30,1,6.236400533244093,1905.3827851965566,7.738534688949585
33,ws30_fh30_var3,GRU,30,30,3,6.00320346089672,1786.734644893044,7.84594464302063
34,ws7_fh30_var1,GRU,30,7,1,6.11476001498416,1860.6610611046763,7.303931951522827
34,ws7_fh30_var3,GRU,30,7,3,5.876308153899701,1736.5398479842831,7.334583520889282
34,ws15_fh30_var1,GRU,30,15,1,6.095107665175472,1851.8024523866075,7.5716235637664795
34,ws15_fh30_var3,GRU,30,15,3,5.9340800971969125,1745.4568859192773,7.60827374458313
34,ws30_fh30_var1,GRU,30,30,1,6.210251800308417,1898.49077793193,7.883833646774292
34,ws30_fh30_var3,GRU,30,30,3,5.98369971007725,1776.4804632225591,7.943989276885986
35,ws7_fh30_var1,GRU,30,7,1,6.113466142847934,1856.8621191127875,7.384077072143555
35,ws7_fh30_var3,GRU,30,7,3,5.893601377745299,1743.84350697303,7.307139873504639
35,ws15_fh30_var1,GRU,30,15,1,6.094035080480244,1854.135704646286,7.599817514419556
35,ws15_fh30_var3,GRU,30,15,3,5.85366817468026,1744.6460729198047,7.585603952407837
35,ws30_fh30_var1,GRU,30,30,1,6.204739052546277,1893.9209640632637,7.785462856292725
35,ws30_fh30_var3,GRU,30,30,3,6.063093783522294,1816.1848712438448,8.718655824661255
36,ws7_fh30_var1,GRU,30,7,1,6.108650304147883,1856.4561683619027,8.468043088912964
36,ws7_fh30_var3,GRU,30,7,3,5.945118868138919,1749.636935621023,8.33102297782898
36,ws15_fh30_var1,GRU,30,15,1,6.086446720549118,1849.6629380045124,8.446826457977295
36,ws15_fh30_var3,GRU,30,15,3,5.98256650391104,1746.123060598243,8.477166652679443
36,ws30_fh30_var1,GRU,30,30,1,6.208849976599597,1896.676190371837,8.535735607147217
36,ws30_fh30_var3,GRU,30,30,3,6.152351330831708,1803.2392294895192,8.519016981124878
37,ws7_fh30_var1,GRU,30,7,1,6.1079015805780275,1856.7974967637842,7.626645565032959
37,ws7_fh30_var3,GRU,30,7,3,5.930287453095555,1751.6157183840062,7.574904441833496
37,ws15_fh30_var1,GRU,30,15,1,6.089951435762418,1849.6880662129608,7.755600214004517
37,ws15_fh30_var3,GRU,30,15,3,5.926907467619679,1767.1575398519503,7.798039674758911
37,ws30_fh30_var1,GRU,30,30,1,6.207254926988882,1897.0167742428637,7.987353563308716
37,ws30_fh30_var3,GRU,30,30,3,5.987653084238782,1805.9567013077426,7.917476654052734
38,ws7_fh30_var1,GRU,30,7,1,6.10741601179002,1855.6103904149636,7.436122894287109
38,ws7_fh30_var3,GRU,30,7,3,5.928195331604782,1749.9547491731025,7.477524518966675
38,ws15_fh30_var1,GRU,30,15,1,6.119524228279621,1861.0535270014382,7.729361057281494
38,ws15_fh30_var3,GRU,30,15,3,5.978774209064421,1744.5117390202377,7.835321426391602
38,ws30_fh30_var1,GRU,30,30,1,6.198646662060152,1891.8939528194599,8.071983575820923
38,ws30_fh30_var3,GRU,30,30,3,6.047654535242435,1794.334365072935,7.827624797821045
39,ws7_fh30_var1,GRU,30,7,1,6.101301711955026,1854.6044094100687,7.368682146072388
39,ws7_fh30_var3,GRU,30,7,3,5.9061809390907065,1752.4149100879613,7.342532157897949
39,ws15_fh30_var1,GRU,30,15,1,6.090597952698294,1854.5555849644843,7.479250431060791
39,ws15_fh30_var3,GRU,30,15,3,5.960824382657963,1751.6159890122594,7.563880681991577
39,ws30_fh30_var1,GRU,30,30,1,6.188765573161449,1890.4864241666144,7.833898544311523
39,ws30_fh30_var3,GRU,30,30,3,5.977144621815861,1786.642965578474,7.8925621509552
40,ws7_fh30_var1,GRU,30,7,1,6.099920373778378,1853.2393049983068,7.339946746826172
40,ws7_fh30_var3,GRU,30,7,3,5.893241820850117,1743.1145993671857,7.32912540435791
40,ws15_fh30_var1,GRU,30,15,1,6.09718219506196,1855.442866183824,7.451590061187744
40,ws15_fh30_var3,GRU,30,15,3,5.945354036042352,1744.9833609901084,7.610905170440674
40,ws30_fh30_var1,GRU,30,30,1,6.206205222492311,1894.4890838643485,8.025119543075562
40,ws30_fh30_var3,GRU,30,30,3,5.961492285104514,1759.474831888609,7.83554220199585
41,ws7_fh30_var1,GRU,30,7,1,6.118461562415523,1864.8088741025447,7.350445985794067
41,ws7_fh30_var3,GRU,30,7,3,5.928629617631839,1743.6421264757232,7.267036437988281
41,ws15_fh30_var1,GRU,30,15,1,6.092529225681864,1853.0692844172822,7.53556227684021
41,ws15_fh30_var3,GRU,30,15,3,5.9279584854633445,1749.189078321799,7.556299686431885
41,ws30_fh30_var1,GRU,30,30,1,6.220857120828085,1900.5401197154072,7.811633825302124
41,ws30_fh30_var3,GRU,30,30,3,6.01761912698417,1790.0815809640694,7.908785581588745
42,ws7_fh30_var1,GRU,30,7,1,6.1054867387450695,1853.933273144614,7.264063358306885
42,ws7_fh30_var3,GRU,30,7,3,5.902108864602825,1755.8587276039273,7.267531633377075
42,ws15_fh30_var1,GRU,30,15,1,6.069256810401453,1842.5974803483105,7.381937265396118
42,ws15_fh30_var3,GRU,30,15,3,6.0648276955557545,1774.3223149674905,7.490772485733032
42,ws30_fh30_var1,GRU,30,30,1,6.190758189751145,1890.6976739105417,7.771829605102539
42,ws30_fh30_var3,GRU,30,30,3,6.053436814135861,1834.2905945594744,7.788686990737915
43,ws7_fh30_var1,GRU,30,7,1,6.112965850613987,1860.630331381666,7.2783203125
43,ws7_fh30_var3,GRU,30,7,3,5.924039789594169,1748.9139457535732,7.272385597229004
43,ws15_fh30_var1,GRU,30,15,1,6.099615677538539,1854.6829430704445,7.503649711608887
43,ws15_fh30_var3,GRU,30,15,3,5.860104780151373,1732.6623841133842,7.541743993759155
43,ws30_fh30_var1,GRU,30,30,1,6.2113709292827535,1896.993867879189,7.764656066894531
43,ws30_fh30_var3,GRU,30,30,3,6.090504506156184,1784.3989280821968,7.857078552246094
44,ws7_fh30_var1,GRU,30,7,1,6.1323184302586995,1867.137070631558,7.256937742233276
44,ws7_fh30_var3,GRU,30,7,3,5.895911279363686,1738.8628563649459,7.375828981399536
44,ws15_fh30_var1,GRU,30,15,1,6.114123253471517,1861.6104551270857,7.559801816940308
44,ws15_fh30_var3,GRU,30,15,3,5.90774682515443,1755.5660314624984,7.637650728225708
44,ws30_fh30_var1,GRU,30,30,1,6.198908522605507,1892.4947212486888,7.78717041015625
44,ws30_fh30_var3,GRU,30,30,3,6.106847526079306,1802.250528858206,7.8443684577941895
45,ws7_fh30_var1,GRU,30,7,1,6.098403861342758,1854.0117800540497,7.364253282546997
45,ws7_fh30_var3,GRU,30,7,3,5.900336803611293,1740.2759881619143,7.280625343322754
45,ws15_fh30_var1,GRU,30,15,1,6.091688035453642,1852.7832393459144,7.47289776802063
45,ws15_fh30_var3,GRU,30,15,3,5.940681755801592,1746.6415791526092,7.572860956192017
45,ws30_fh30_var1,GRU,30,30,1,6.190541898289645,1890.5188455902983,7.8856964111328125
45,ws30_fh30_var3,GRU,30,30,3,6.0371114875317575,1831.487842346058,7.978296518325806
46,ws7_fh30_var1,GRU,30,7,1,6.113741415879576,1858.7129276699507,7.336050510406494
46,ws7_fh30_var3,GRU,30,7,3,5.847589321535578,1734.252100931353,7.402506351470947
46,ws15_fh30_var1,GRU,30,15,1,6.0897918101759,1850.4231491317873,7.646148443222046
46,ws15_fh30_var3,GRU,30,15,3,5.8451136505137145,1737.4410108161915,7.5564281940460205
46,ws30_fh30_var1,GRU,30,30,1,6.178575656859296,1887.086477139258,7.7938618659973145
46,ws30_fh30_var3,GRU,30,30,3,6.1620199585556055,1816.2269878095465,7.792513132095337
47,ws7_fh30_var1,GRU,30,7,1,6.111283728155544,1857.128850403455,7.285761594772339
47,ws7_fh30_var3,GRU,30,7,3,5.946266312645453,1752.0488519461899,7.22287392616272
47,ws15_fh30_var1,GRU,30,15,1,6.079707283670181,1847.4689653936728,7.499300956726074
47,ws15_fh30_var3,GRU,30,15,3,5.93551385960755,1774.0122387050994,7.497874736785889
47,ws30_fh30_var1,GRU,30,30,1,6.199929036761467,1893.1543052993768,7.726042985916138
47,ws30_fh30_var3,GRU,30,30,3,6.127189272264195,1806.9581003343342,7.8927295207977295
48,ws7_fh30_var1,GRU,30,7,1,6.112747995377671,1856.6509214424866,7.257221221923828
48,ws7_fh30_var3,GRU,30,7,3,5.9007644058196655,1747.2779310864262,7.21599817276001
48,ws15_fh30_var1,GRU,30,15,1,6.070320713095901,1844.984506034784,7.503905534744263
48,ws15_fh30_var3,GRU,30,15,3,5.873338114736209,1725.1990457040804,7.4488630294799805
48,ws30_fh30_var1,GRU,30,30,1,6.192691364890795,1892.2208177855598,7.690505743026733
48,ws30_fh30_var3,GRU,30,30,3,6.0883272129577355,1818.7984424780186,7.814875364303589
49,ws7_fh30_var1,GRU,30,7,1,6.101372346673052,1854.2903889399802,7.300680637359619
49,ws7_fh30_var3,GRU,30,7,3,5.918746914150105,1751.4455942460363,7.2738916873931885
