dataset,model,ws,n_ahead,n_var,mae,mape,training_time
ws15_fh30_var1,TKAN,15,30,1,6.607879283259877,20.789960086628152,39.592983407974245
ws15_fh30_var3,TKAN,15,30,3,6.1015502004052555,17.414695379157628,34.58135979652405
ws30_fh30_var1,TKAN,30,30,1,6.543773756561791,20.416577030731215,61.889792671203615
ws30_fh30_var3,TKAN,30,30,3,6.12180874835756,17.408726940614578,46.128665013313295
ws7_fh30_var1,TKAN,7,30,1,6.566994235866473,20.54750188543364,26.709830503463746
ws7_fh30_var3,TKAN,7,30,3,6.187218406377804,17.94964021574657,23.73896117687225
