run,dataset,model,n_ahead,ws,n_var,mae,mape,training_time
9,ws15_fh1_var1,TCN,1,15,1,4.019814461003692,13.729050645867613,11.980231046676636
9,ws15_fh1_var3,TCN,1,15,3,4.813110865247985,16.791011463061125,11.997226238250732
9,ws15_fh3_var1,TCN,3,15,1,3.4636703152662895,11.342705524265217,14.940200805664062
9,ws15_fh3_var3,TCN,3,15,3,6.697291724058836,22.924931838003246,15.172730207443237
9,ws15_fh7_var1,TCN,7,15,1,5.136743059771322,17.38599252806821,15.24165391921997
9,ws15_fh7_var3,TCN,7,15,3,5.470659016931877,17.82876831203464,15.366435527801514
9,ws30_fh1_var1,TCN,1,30,1,3.415730278553596,11.01317620590089,10.996424674987793
9,ws30_fh1_var3,TCN,1,30,3,3.9246436927703283,12.248250368352261,11.037049055099487
9,ws30_fh3_var1,TCN,3,30,1,3.3988759709110297,10.955330822963997,14.954116821289062
9,ws30_fh3_var3,TCN,3,30,3,7.044314373131146,23.28935329253286,15.085278034210205
9,ws30_fh7_var1,TCN,7,30,1,4.510234233112832,14.251935361483618,14.578776836395264
9,ws30_fh7_var3,TCN,7,30,3,7.867856100748454,26.383962046099207,14.742318868637085
10,ws7_fh1_var1,TCN,1,7,1,4.048881912269322,14.199802142494436,11.467024803161621
10,ws7_fh1_var3,TCN,1,7,3,8.676333705929467,29.350996801604374,11.539506435394287
10,ws7_fh3_var1,TCN,3,7,1,4.794745611282435,15.906459644716787,15.033222675323486
10,ws7_fh3_var3,TCN,3,7,3,4.483587656291696,14.806329126386448,15.364218711853027
10,ws7_fh7_var1,TCN,7,7,1,4.413875579849026,14.79062771192712,15.420808553695679
10,ws7_fh7_var3,TCN,7,7,3,6.8170164184491595,23.43052511406995,15.457227230072021
10,ws15_fh1_var1,TCN,1,15,1,4.494702675127149,15.28089383958535,11.851452827453613
10,ws15_fh1_var3,TCN,1,15,3,6.703240207431623,22.520166552607325,11.904756546020508
10,ws15_fh3_var1,TCN,3,15,1,3.993796269762323,13.309667284519008,15.005634784698486
10,ws15_fh3_var3,TCN,3,15,3,4.789599948315444,15.763639214063652,15.196014165878296
10,ws15_fh7_var1,TCN,7,15,1,5.07568123826295,17.169512031929308,15.152203559875488
10,ws15_fh7_var3,TCN,7,15,3,8.155261391277975,28.173450426216302,15.437195539474487
10,ws30_fh1_var1,TCN,1,30,1,4.1776935540816185,14.425411354653203,10.829581499099731
10,ws30_fh1_var3,TCN,1,30,3,3.751423953301572,12.471937687238425,10.886552810668945
10,ws30_fh3_var1,TCN,3,30,1,3.460755352678856,10.990196649744936,14.922889232635498
10,ws30_fh3_var3,TCN,3,30,3,6.789719291743817,23.32502744745318,14.949824094772339
10,ws30_fh7_var1,TCN,7,30,1,4.647047309609761,15.493380576321695,14.667314529418945
10,ws30_fh7_var3,TCN,7,30,3,5.333596009620771,17.466418931949377,14.884580373764038
