run,dataset,model,n_ahead,ws,n_var,mae,mape,training_time
4,ws15_fh3_var1,TCN,3,15,1,3.584975822692737,11.783805082246294,14.756439685821533
4,ws15_fh3_var3,TCN,3,15,3,5.616652470483776,19.295081862749573,14.988028526306152
4,ws15_fh7_var1,TCN,7,15,1,6.474543687976181,22.4579407849874,14.580573797225952
4,ws15_fh7_var3,TCN,7,15,3,7.455074028678063,24.765436010463418,15.368494033813477
4,ws30_fh1_var1,TCN,1,30,1,3.3268583454344496,11.742558119115436,10.410689353942871
4,ws30_fh1_var3,TCN,1,30,3,7.298762381385812,26.084201934534125,10.555876731872559
4,ws30_fh3_var1,TCN,3,30,1,6.39077178641674,22.413226767943826,14.256622791290283
4,ws30_fh3_var3,TCN,3,30,3,7.661819783479431,26.380530685190458,14.325688600540161
4,ws30_fh7_var1,TCN,7,30,1,5.594300728679356,18.871337534452366,13.834227323532104
4,ws30_fh7_var3,TCN,7,30,3,8.677044801368318,30.05366260243819,13.902857303619385
5,ws7_fh1_var1,TCN,1,7,1,4.88726775827997,17.26380683018459,10.840279579162598
5,ws7_fh1_var3,TCN,1,7,3,4.754498072279793,15.484719374009998,10.966064453125
5,ws7_fh3_var1,TCN,3,7,1,7.814980266406605,26.999783911184206,14.516055583953857
5,ws7_fh3_var3,TCN,3,7,3,10.57882806671546,36.25004659971119,14.59649395942688
5,ws7_fh7_var1,TCN,7,7,1,4.561877679911737,14.839329698390227,14.64939832687378
5,ws7_fh7_var3,TCN,7,7,3,6.965638024510143,23.430580513337375,14.597719192504883
5,ws15_fh1_var1,TCN,1,15,1,4.390987462796939,15.290907632158387,11.160866022109985
5,ws15_fh1_var3,TCN,1,15,3,8.915465155094868,29.492965871207772,11.052968978881836
5,ws15_fh3_var1,TCN,3,15,1,4.649087806530612,15.879421058250234,14.129138708114624
5,ws15_fh3_var3,TCN,3,15,3,8.231778046690653,28.66757937673306,14.417601585388184
5,ws15_fh7_var1,TCN,7,15,1,4.861737632857834,16.341296010118146,14.464878559112549
5,ws15_fh7_var3,TCN,7,15,3,5.606732750866762,18.86932984150218,14.686612367630005
5,ws30_fh1_var1,TCN,1,30,1,2.622460379711549,8.815853363088742,10.413815259933472
5,ws30_fh1_var3,TCN,1,30,3,6.020446158490767,19.12874905498588,10.325744390487671
5,ws30_fh3_var1,TCN,3,30,1,2.9222867249880267,9.425410049958037,14.119948625564575
5,ws30_fh3_var3,TCN,3,30,3,6.974376215174902,22.45577389112118,14.345558404922485
5,ws30_fh7_var1,TCN,7,30,1,4.60540403182585,15.210976066395268,13.91898775100708
5,ws30_fh7_var3,TCN,7,30,3,6.445738810371918,21.4603981260658,14.065148830413818
6,ws7_fh1_var1,TCN,1,7,1,3.4912706267575984,12.084914090390743,10.973781824111938
6,ws7_fh1_var3,TCN,1,7,3,3.831866076569015,12.634413194087344,11.022475242614746
6,ws7_fh3_var1,TCN,3,7,1,3.044653130774496,9.461966309080305,14.4783353805542
6,ws7_fh3_var3,TCN,3,7,3,4.276322318843765,13.579464636335695,14.62314772605896
6,ws7_fh7_var1,TCN,7,7,1,4.109681019083154,13.014739761782721,14.636989116668701
6,ws7_fh7_var3,TCN,7,7,3,6.204758089372511,20.378064563669923,14.529091835021973
6,ws15_fh1_var1,TCN,1,15,1,3.0911603399280927,10.316557643144654,11.163002490997314
6,ws15_fh1_var3,TCN,1,15,3,6.200440184751402,21.208126631863188,11.213141202926636
6,ws15_fh3_var1,TCN,3,15,1,2.6968876037490834,8.43750310938372,14.433330297470093
6,ws15_fh3_var3,TCN,3,15,3,5.476377554211883,18.143957775262262,14.290682554244995
6,ws15_fh7_var1,TCN,7,15,1,5.820776093450342,19.836044259139385,14.446511268615723
6,ws15_fh7_var3,TCN,7,15,3,5.545245738368176,17.998674873547223,14.458553075790405
6,ws30_fh1_var1,TCN,1,30,1,2.1737519290091627,7.28052495616595,10.299804925918579
6,ws30_fh1_var3,TCN,1,30,3,3.0107038685418614,10.159120292623884,10.310539245605469
6,ws30_fh3_var1,TCN,3,30,1,4.02606250876165,12.904076210058479,14.121294736862183
6,ws30_fh3_var3,TCN,3,30,3,7.596875296786014,25.671426619848447,14.194246292114258
6,ws30_fh7_var1,TCN,7,30,1,4.743867785028582,15.77648221360915,13.82932448387146
6,ws30_fh7_var3,TCN,7,30,3,6.138859556553752,20.50723171573384,13.895925521850586
7,ws7_fh1_var1,TCN,1,7,1,4.680704389606611,16.218947326485054,10.99321174621582
7,ws7_fh1_var3,TCN,1,7,3,5.418617424821018,17.978311099634787,10.950762748718262
