dataset,model,n_ahead,ws,n_var,mae,mape,training_time,run
ws15_fh7_var3,TKAN,7,15,3,3.73173269265631,11.649064276134618,69.88960218429565,3
ws30_fh7_var1,TKAN,7,30,1,4.546766759450209,15.214488333160872,94.79583954811096,3
ws30_fh7_var3,TKAN,7,30,3,3.7544278787543393,11.520181528137922,129.03486943244934,3
ws7_fh7_var1,TKAN,7,7,1,3.909643164301357,12.60564283396342,39.829686403274536,4
ws7_fh7_var3,TKAN,7,7,3,4.565062778087779,15.255180355596693,39.204933643341064,4
ws15_fh7_var1,TKAN,7,15,1,4.0218128566211035,13.11757726706475,71.13955545425415,4
ws15_fh7_var3,TKAN,7,15,3,3.7784144962824473,12.009879146347593,69.84240794181824,4
ws30_fh7_var1,TKAN,7,30,1,3.784037633555435,11.845186878678202,124.93050765991211,4
ws30_fh7_var3,TKAN,7,30,3,3.6544790316657054,11.319901886886086,128.1686429977417,4
ws7_fh7_var1,TKAN,7,7,1,6.081515002473184,21.14475790357863,39.147899866104126,5
ws7_fh7_var3,TKAN,7,7,3,3.665681690610577,11.405543238678293,38.08811020851135,5
ws15_fh7_var1,TKAN,7,15,1,3.7651136072369935,11.951116581026628,68.15607357025146,5
ws15_fh7_var3,TKAN,7,15,3,3.7026170897606514,11.33528202041033,68.5730369091034,5
ws30_fh7_var1,TKAN,7,30,1,3.8682662059167146,12.306584142259066,131.11455488204956,5
ws30_fh7_var3,TKAN,7,30,3,4.183948048426468,13.176104196663466,123.75253963470459,5
ws7_fh7_var1,TKAN,7,7,1,3.8510759058145068,12.350316999996625,40.112791776657104,6
ws7_fh7_var3,TKAN,7,7,3,6.143898713649935,21.04546721075805,28.47789764404297,6
ws15_fh7_var1,TKAN,7,15,1,3.7807558541850113,11.986600299818107,70.29088640213013,6
ws15_fh7_var3,TKAN,7,15,3,4.721056409642026,15.82381965582434,59.06727862358093,6
ws30_fh7_var1,TKAN,7,30,1,3.951428346527877,12.694587026881646,127.3676688671112,6
ws30_fh7_var3,TKAN,7,30,3,3.797001664592595,11.454451578492398,141.46219897270203,6
ws7_fh7_var1,TKAN,7,7,1,3.8209076154837955,12.069203916573235,31.63293719291687,7
ws7_fh7_var3,TKAN,7,7,3,4.224410530200674,12.870275765471382,38.28821921348572,7
ws15_fh7_var1,TKAN,7,15,1,3.9922021609309413,12.8831213315409,68.90705490112305,7
ws15_fh7_var3,TKAN,7,15,3,3.8799016366264643,12.58701721427273,65.84674119949341,7
ws30_fh7_var1,TKAN,7,30,1,3.7798022371366353,11.719857063520353,126.94348502159119,7
ws30_fh7_var3,TKAN,7,30,3,4.154603614117363,13.067253107330348,129.15091395378113,7
ws7_fh7_var1,TKAN,7,7,1,3.75423945884185,11.78399371586379,38.135836362838745,8
ws7_fh7_var3,TKAN,7,7,3,6.0274785768340475,18.233762552222455,39.58367037773132,8
ws15_fh7_var1,TKAN,7,15,1,4.106734263959448,13.42830200500723,66.5832872390747,8
ws15_fh7_var3,TKAN,7,15,3,4.326445530249741,14.444904999122585,74.45151376724243,8
ws30_fh7_var1,TKAN,7,30,1,3.9239514270255915,11.748848295644637,113.60813570022583,8
ws30_fh7_var3,TKAN,7,30,3,4.003683609800751,12.679378697407154,127.61049103736877,8
ws7_fh7_var1,TKAN,7,7,1,4.0657263871904545,12.743779394297752,31.25066351890564,9
ws7_fh7_var3,TKAN,7,7,3,4.074617069731928,12.319413948797193,41.914391040802,9
ws15_fh7_var1,TKAN,7,15,1,3.9829713217730704,12.96506635838523,66.15093421936035,9
ws15_fh7_var3,TKAN,7,15,3,4.219856378636586,13.695458692859313,69.55121040344238,9
ws30_fh7_var1,TKAN,7,30,1,3.9503277723712937,12.583660861007074,128.0007288455963,9
ws30_fh7_var3,TKAN,7,30,3,3.6878986817560775,11.530495047514853,135.5209927558899,9
