run,dataset,model,n_ahead,ws,n_var,mae,mape,training_time
10,ws7_fh3_var3,TCN,3,7,3,4.483587576273256,14.806328756186707,16.05799174308777
10,ws7_fh7_var1,TCN,7,7,1,4.413875862951558,14.790628719432029,15.963886022567749
10,ws7_fh7_var3,TCN,7,7,3,6.817016747798023,23.430526398119028,16.047391414642334
10,ws15_fh1_var1,TCN,1,15,1,4.494701292736856,15.280888691024169,12.151735544204712
10,ws15_fh1_var3,TCN,1,15,3,6.703240347420513,22.520166857111565,12.423198699951172
10,ws15_fh3_var1,TCN,3,15,1,3.9937966380779213,13.309668633387476,15.774693965911865
10,ws15_fh3_var3,TCN,3,15,3,4.789600079856728,15.76363991520486,15.646489143371582
10,ws15_fh7_var1,TCN,7,15,1,5.075681823400845,17.16951434321807,15.675132513046265
10,ws15_fh7_var3,TCN,7,15,3,8.155261391277975,28.173450426216302,15.81990122795105
10,ws30_fh1_var1,TCN,1,30,1,4.177693518841921,14.425411152066072,11.512224197387695
10,ws30_fh1_var3,TCN,1,30,3,3.7514242748638127,12.471938492555495,11.402090311050415
10,ws30_fh3_var1,TCN,3,30,1,3.4607556205318275,10.990197892724355,15.861632823944092
10,ws30_fh3_var3,TCN,3,30,3,6.78971966997576,23.32502895037556,15.823766946792603
10,ws30_fh7_var1,TCN,7,30,1,4.647047508752889,15.493381367291267,15.356162309646606
10,ws30_fh7_var3,TCN,7,30,3,5.344820311220663,17.514585498363623,15.43468713760376
