dataset,model,n_ahead,ws,n_var,mae,mape,training_time,run
ws15_fh7_var1,TKAN,7,15,1,3.7418359111341757,11.505823461423995,46.02902936935425,2
ws15_fh7_var3,TKAN,7,15,3,3.919276730343856,11.95420975346419,45.97613573074341,2
ws30_fh1_var1,TKAN,1,30,1,1.4304948317918917,4.3951416824928575,76.15261697769165,2
ws30_fh1_var3,TKAN,1,30,3,2.129604782585093,6.8955039060626095,76.437997341156,2
ws30_fh3_var1,TKAN,3,30,1,2.3279254205832545,7.031566066140721,76.31902027130127,2
ws30_fh3_var3,TKAN,3,30,3,2.683750693136152,8.244844254175051,76.2648618221283,2
ws30_fh7_var1,TKAN,7,30,1,3.5957336813213874,10.831675894872067,91.72299838066101,2
ws30_fh7_var3,TKAN,7,30,3,4.397000150073323,12.673482134119363,78.19892883300781,2
ws7_fh1_var1,TKAN,1,7,1,1.9365482226714978,6.246824642105016,30.424309492111206,3
ws7_fh1_var3,TKAN,1,7,3,2.4093969710295378,7.875671509086497,30.313287258148193,3
ws7_fh3_var1,TKAN,3,7,1,2.3686099088722417,7.4921346239377975,30.137641429901123,3
ws7_fh3_var3,TKAN,3,7,3,2.565844108326701,8.052509288546258,29.883233070373535,3
ws7_fh7_var1,TKAN,7,7,1,3.752591827685971,11.773315513374968,29.950361967086792,3
ws7_fh7_var3,TKAN,7,7,3,3.9506162526166837,11.960975343236367,29.761720418930054,3
ws15_fh1_var1,TKAN,1,15,1,1.8901276484832141,6.073819149457698,46.081146478652954,3
ws15_fh1_var3,TKAN,1,15,3,2.616613819537518,7.878144436498093,46.28749942779541,3
ws15_fh3_var1,TKAN,3,15,1,2.4850248754355073,7.493522408358314,45.96592116355896,3
ws15_fh3_var3,TKAN,3,15,3,2.825819107428474,8.783326785875593,46.17517805099487,3
ws15_fh7_var1,TKAN,7,15,1,3.6338297905717494,11.259218323437194,46.09209847450256,3
ws15_fh7_var3,TKAN,7,15,3,4.0737709552383325,12.513606376014497,45.76874876022339,3
ws30_fh1_var1,TKAN,1,30,1,2.749653145011812,8.601325563701796,93.22864055633545,3
ws30_fh1_var3,TKAN,1,30,3,2.326951681646213,7.325370329409256,77.1015555858612,3
ws30_fh3_var1,TKAN,3,30,1,2.3182832237671054,7.137284569722148,77.26556491851807,3
ws30_fh3_var3,TKAN,3,30,3,2.689551398500604,8.197741516220548,76.70214486122131,3
ws30_fh7_var1,TKAN,7,30,1,3.762327687067068,11.666386250820784,76.8709442615509,3
ws30_fh7_var3,TKAN,7,30,3,4.121074023677432,12.523547950382891,76.54851198196411,3
ws7_fh1_var1,TKAN,1,7,1,1.5926248358388035,5.031290173814683,29.869301319122314,4
ws7_fh1_var3,TKAN,1,7,3,2.2100158375796646,7.068164484794648,29.48579216003418,4
ws7_fh3_var1,TKAN,3,7,1,2.3248524877875356,7.285618596958693,29.62169623374939,4
ws7_fh3_var3,TKAN,3,7,3,2.5447610569154,7.906114935229096,29.312296867370605,4
ws7_fh7_var1,TKAN,7,7,1,3.83187512643583,12.193888568459514,29.645406246185303,4
ws7_fh7_var3,TKAN,7,7,3,4.020546860567128,12.17784167226589,29.492401599884033,4
ws15_fh1_var1,TKAN,1,15,1,1.8518865449583957,6.135795550964304,45.8132541179657,4
ws15_fh1_var3,TKAN,1,15,3,2.028061871824169,6.393999996649927,45.922279834747314,4
ws15_fh3_var1,TKAN,3,15,1,2.9552360831632987,9.80419689991135,47.056963205337524,4
ws15_fh3_var3,TKAN,3,15,3,2.602012110520965,8.118638428555935,64.46144938468933,4
ws15_fh7_var1,TKAN,7,15,1,3.6781529230113805,11.440408542391333,47.9234139919281,4
ws15_fh7_var3,TKAN,7,15,3,4.185118686498736,13.081453893211703,46.48767161369324,4
ws30_fh1_var1,TKAN,1,30,1,2.1252374434751933,7.00526505013401,76.92346668243408,4
ws30_fh1_var3,TKAN,1,30,3,2.4063334389433595,7.899772018141628,76.5958080291748,4
ws30_fh3_var1,TKAN,3,30,1,2.641423620641735,8.099488182915287,76.47112703323364,4
ws30_fh3_var3,TKAN,3,30,3,2.661069250872911,8.117225915697404,76.44837546348572,4
ws30_fh7_var1,TKAN,7,30,1,3.7567322269450774,11.476679671286236,76.29884314537048,4
ws30_fh7_var3,TKAN,7,30,3,4.011600829262604,12.285257100610709,76.86278080940247,4
