run,dataset,model,n_ahead,ws,n_var,mae,mape,training_time
12,ws30_fh1_var1,GRU,1,30,1,1.7289767838596135,5.339853089743186,8.02528190612793
12,ws30_fh1_var3,GRU,1,30,3,1.9830184602153538,6.324752762992294,8.082314252853394
12,ws30_fh3_var1,GRU,3,30,1,2.6070137565435854,8.287718108302338,8.26070523262024
12,ws30_fh3_var3,GRU,3,30,3,2.5774938830204435,8.09249521990566,8.073405981063843
12,ws30_fh7_var1,GRU,7,30,1,3.8808006184217594,11.811977657789287,8.140303611755371
12,ws30_fh7_var3,GRU,7,30,3,3.9588662771067584,11.91273818633118,8.225573539733887
13,ws7_fh1_var1,GRU,1,7,1,1.7947801398736847,5.527577508623664,7.526578426361084
13,ws7_fh1_var3,GRU,1,7,3,1.9282052683980306,6.025324178275232,7.556088924407959
13,ws7_fh3_var1,GRU,3,7,1,2.728320188776282,8.466778162045523,7.5812153816223145
13,ws7_fh3_var3,GRU,3,7,3,2.5881800497358847,8.157252964184416,7.598563194274902
13,ws7_fh7_var1,GRU,7,7,1,4.0120420328830875,12.212707905088159,7.622983932495117
13,ws7_fh7_var3,GRU,7,7,3,3.843396527826088,11.682602569441151,7.52638053894043
13,ws15_fh1_var1,GRU,1,15,1,1.9193943786396293,5.870205629643034,7.709716796875
13,ws15_fh1_var3,GRU,1,15,3,1.6736987481653167,5.220653248338126,7.707639932632446
13,ws15_fh3_var1,GRU,3,15,1,2.540760257906834,7.8904200744804145,7.718937158584595
13,ws15_fh3_var3,GRU,3,15,3,2.6236546840715795,8.151090027208525,7.795047998428345
13,ws15_fh7_var1,GRU,7,15,1,3.84736752104337,11.872225582594147,7.905207872390747
13,ws15_fh7_var3,GRU,7,15,3,3.8602088321727086,11.687395426674051,7.748754501342773
13,ws30_fh1_var1,GRU,1,30,1,1.920097309436343,5.902451021914542,7.897026538848877
13,ws30_fh1_var3,GRU,1,30,3,1.6994145964745977,5.335788326692739,7.9806883335113525
13,ws30_fh3_var1,GRU,3,30,1,2.5802605643655823,8.000222252168838,8.037191152572632
13,ws30_fh3_var3,GRU,3,30,3,2.506690098491275,7.997203540779586,8.042873859405518
13,ws30_fh7_var1,GRU,7,30,1,3.8174769386711787,11.82540938737052,8.286690711975098
13,ws30_fh7_var3,GRU,7,30,3,3.9575211097987153,11.830486294143904,8.267879247665405
14,ws7_fh1_var1,GRU,1,7,1,1.7065083481789438,5.236818321024305,7.572402000427246
14,ws7_fh1_var3,GRU,1,7,3,2.1109925819540987,6.638940639614338,7.510025501251221
14,ws7_fh3_var1,GRU,3,7,1,2.6519266762204894,8.234082543236378,7.591307163238525
14,ws7_fh3_var3,GRU,3,7,3,2.6006622895382594,8.162337308673308,7.633926153182983
14,ws7_fh7_var1,GRU,7,7,1,3.91057818875878,12.154834140400592,7.596639633178711
14,ws7_fh7_var3,GRU,7,7,3,3.8832978234177102,11.90759790898798,7.573319435119629
14,ws15_fh1_var1,GRU,1,15,1,1.9630548911382275,6.001863147931989,7.713803768157959
14,ws15_fh1_var3,GRU,1,15,3,3.126722076917172,10.043382273864419,7.710163116455078
14,ws15_fh3_var1,GRU,3,15,1,2.557434309980467,7.941678312809876,7.674584150314331
14,ws15_fh3_var3,GRU,3,15,3,2.5529471750052326,8.081255269302213,7.79632830619812
