dataset,model,n_ahead,ws,n_var,mae,mape,training_time,run
ws15_fh7_var3,LSTM,7,15,3,4.414184146992337,13.426493739243613,11.172248601913452,4
ws30_fh1_var1,LSTM,1,30,1,3.349057230012187,10.474428289588284,11.528356075286863,4
ws30_fh1_var3,LSTM,1,30,3,3.0839360843296624,10.196131360951858,11.025201320648192,4
ws30_fh3_var1,LSTM,3,30,1,3.71956061527781,11.446329595514182,11.734941482543944,4
ws30_fh3_var3,LSTM,3,30,3,3.4256073930249906,10.55256832090657,10.72831106185913,4
ws30_fh7_var1,LSTM,7,30,1,4.748129961381454,14.260028741006131,10.738776922225952,4
ws30_fh7_var3,LSTM,7,30,3,4.423260884961233,13.08680172469878,11.61386227607727,4
ws7_fh1_var1,LSTM,1,7,1,3.197382267280624,9.965243977152172,9.366254091262816,5
ws7_fh1_var3,LSTM,1,7,3,3.217546531937832,10.759111266064837,8.831918001174927,5
ws7_fh3_var1,LSTM,3,7,1,3.574835410578816,10.960615226120533,8.829330444335938,5
ws7_fh3_var3,LSTM,3,7,3,3.4331755906542765,10.593269774888975,8.775083780288696,5
ws7_fh7_var1,LSTM,7,7,1,4.528944123124317,13.786755442916135,9.254087448120115,5
ws7_fh7_var3,LSTM,7,7,3,4.318903199115486,13.026444952369523,10.58382248878479,5
ws15_fh1_var1,LSTM,1,15,1,3.6099354290531456,11.28703889363202,9.47634220123291,5
ws15_fh1_var3,LSTM,1,15,3,3.574884956309736,11.857942655490614,8.583045721054077,5
ws15_fh3_var1,LSTM,3,15,1,3.8312917166070273,11.713781994711631,9.717387914657593,5
ws15_fh3_var3,LSTM,3,15,3,3.4836673699504104,10.916118327063982,10.253854036331177,5
ws15_fh7_var1,LSTM,7,15,1,4.862409252603861,14.60670467218264,11.111660718917848,5
ws15_fh7_var3,LSTM,7,15,3,4.446965126425615,13.516653590420628,10.046289920806885,5
ws30_fh1_var1,LSTM,1,30,1,4.198972163369011,13.009358478425897,11.562799453735352,5
ws30_fh1_var3,LSTM,1,30,3,4.479033910896448,15.101710806485295,10.38062310218811,5
ws30_fh3_var1,LSTM,3,30,1,3.774474749646579,11.594796873763402,11.894211292266846,5
ws30_fh3_var3,LSTM,3,30,3,3.349957406555553,10.517164624408537,10.862728118896484,5
ws30_fh7_var1,LSTM,7,30,1,4.834311190187111,14.695133168851743,12.015313863754272,5
ws30_fh7_var3,LSTM,7,30,3,4.403183575603487,13.293863010565108,11.64613389968872,5
ws7_fh1_var1,LSTM,1,7,1,3.354095173549688,10.546073118493032,9.690165758132936,6
