dataset,model,n_ahead,ws,n_var,mae,mape,training_time,run
ws7_fh1_var1,TKAN,1,7,1,1.7880818548445583,5.375193026369536,44.695348024368286,4
ws7_fh1_var3,TKAN,1,7,3,1.7978313476685688,5.463712978443599,40.48591351509094,4
ws15_fh1_var1,TKAN,1,15,1,1.7046912376012546,5.213939135373534,63.614699363708496,4
ws15_fh1_var3,TKAN,1,15,3,1.5051720045771904,4.583116295915681,69.29782485961914,4
ws30_fh1_var1,TKAN,1,30,1,1.63660018102156,5.242727084226146,138.47640132904053,4
ws30_fh1_var3,TKAN,1,30,3,1.8621463079950589,5.7497912219805025,128.44159388542175,4
ws7_fh1_var1,TKAN,1,7,1,1.5519171631845963,4.872398604466905,46.76555824279785,5
ws7_fh1_var3,TKAN,1,7,3,1.7229180216866702,5.330731284961672,43.090851068496704,5
ws15_fh1_var1,TKAN,1,15,1,2.170147257632956,7.477607438475808,56.71540307998657,5
ws15_fh1_var3,TKAN,1,15,3,1.6003855847976762,4.800266633147762,66.13124418258667,5
ws30_fh1_var1,TKAN,1,30,1,1.800249062930525,5.831470197941395,126.25286746025085,5
ws30_fh1_var3,TKAN,1,30,3,1.8749923669060702,5.750265842379224,129.51995825767517,5
ws7_fh1_var1,TKAN,1,7,1,1.477173788306306,4.580528685742609,47.913273096084595,6
ws7_fh1_var3,TKAN,1,7,3,1.9347711325083403,6.487563725808071,41.88742709159851,6
ws15_fh1_var1,TKAN,1,15,1,1.3742305680242688,4.199222631954763,71.62143564224243,6
ws15_fh1_var3,TKAN,1,15,3,1.5633138055836586,4.901813941461347,65.95449924468994,6
ws30_fh1_var1,TKAN,1,30,1,1.4408237350826585,4.481093970879828,130.95620679855347,6
ws30_fh1_var3,TKAN,1,30,3,1.8136215097201918,6.009437952518702,137.59987020492554,6
ws7_fh1_var1,TKAN,1,7,1,1.6230010808458866,5.079875868086877,43.027653217315674,7
ws7_fh1_var3,TKAN,1,7,3,1.6278861118198804,5.129111078182251,45.96518325805664,7
ws15_fh1_var1,TKAN,1,15,1,1.6961909619154516,5.419693206249454,72.60046696662903,7
ws15_fh1_var3,TKAN,1,15,3,2.4489582832559713,7.664773525635635,58.73431968688965,7
ws30_fh1_var1,TKAN,1,30,1,1.6769314065261611,5.4203909185416,144.88566851615906,7
ws30_fh1_var3,TKAN,1,30,3,1.7401239213452866,5.714675961934566,136.28078746795654,7
ws7_fh1_var1,TKAN,1,7,1,1.7091818996924684,5.4209973709210795,44.66873097419739,8
ws7_fh1_var3,TKAN,1,7,3,1.7014420173980334,5.509034884518785,43.79796051979065,8
ws15_fh1_var1,TKAN,1,15,1,1.6021906829566679,5.184843076054497,72.35952997207642,8
ws15_fh1_var3,TKAN,1,15,3,1.5983418769853057,4.850452601498618,70.42982482910156,8
ws30_fh1_var1,TKAN,1,30,1,1.605895831804625,5.151536058731931,140.10486912727356,8
ws30_fh1_var3,TKAN,1,30,3,1.7971754860756466,5.5031672302008925,132.93389916419983,8
ws7_fh1_var1,TKAN,1,7,1,1.3701796635475287,4.073109981675085,43.611248254776,9
ws7_fh1_var3,TKAN,1,7,3,1.7450572348757445,5.680350788831926,45.17341375350952,9
ws15_fh1_var1,TKAN,1,15,1,1.5054878136113041,4.684411082634404,72.13560724258423,9
ws15_fh1_var3,TKAN,1,15,3,1.8112994265989815,5.786172030285984,70.29383993148804,9
ws30_fh1_var1,TKAN,1,30,1,1.4604987016954687,4.526112244911862,145.00500798225403,9
ws30_fh1_var3,TKAN,1,30,3,1.892841242229429,6.238431272158422,143.05872750282288,9
