run,dataset,model,n_ahead,ws,n_var,mae,mape,training_time
2,ws15_fh1_var1,TCN,1,15,1,4.771488576156229,16.51604713474794,11.932081699371338
2,ws15_fh1_var3,TCN,1,15,3,4.796181189627081,15.947567286803658,12.209309339523315
2,ws15_fh3_var1,TCN,3,15,1,4.931426179499566,17.073688430392057,15.608336687088013
2,ws15_fh3_var3,TCN,3,15,3,4.209925702041128,13.455073990676375,15.731943607330322
2,ws15_fh7_var1,TCN,7,15,1,4.877559876961963,16.097109755898707,15.798300743103027
2,ws15_fh7_var3,TCN,7,15,3,7.817327417720089,26.586248810748902,15.698068141937256
2,ws30_fh1_var1,TCN,1,30,1,3.053574055028325,10.033508644442762,11.620014429092407
2,ws30_fh1_var3,TCN,1,30,3,4.458722475573248,15.121900337640604,11.266641855239868
2,ws30_fh3_var1,TCN,3,30,1,3.56965816278843,11.46030107602163,15.765158891677856
2,ws30_fh3_var3,TCN,3,30,3,4.329770418638469,14.454832559718723,15.555303573608398
2,ws30_fh7_var1,TCN,7,30,1,4.674739369049669,15.22816245774501,15.195529460906982
2,ws30_fh7_var3,TCN,7,30,3,9.272357779052365,32.03688339600988,15.055129289627075
3,ws7_fh1_var1,TCN,1,7,1,2.320837546174468,7.454636130740054,11.737545728683472
3,ws7_fh1_var3,TCN,1,7,3,4.61388904676438,16.10391867026476,11.858419418334961
3,ws7_fh3_var1,TCN,3,7,1,5.225537509258218,18.042742494337872,15.658255100250244
3,ws7_fh3_var3,TCN,3,7,3,6.50976437023082,22.11161974564401,15.782582521438599
3,ws7_fh7_var1,TCN,7,7,1,4.356911910951167,14.00656589217071,15.708870887756348
3,ws7_fh7_var3,TCN,7,7,3,5.229157253248119,16.990120931686263,15.980084419250488
3,ws15_fh1_var1,TCN,1,15,1,3.300751297688038,11.407933074627948,12.19176197052002
3,ws15_fh1_var3,TCN,1,15,3,4.6988754351868085,16.33104650834804,12.229336023330688
3,ws15_fh3_var1,TCN,3,15,1,3.679618832390856,11.98281876512329,15.442515850067139
3,ws15_fh3_var3,TCN,3,15,3,8.256523342265975,27.532734843173117,15.43883728981018
3,ws15_fh7_var1,TCN,7,15,1,4.732893714516893,15.486088561142704,15.885991096496582
3,ws15_fh7_var3,TCN,7,15,3,5.886604407029195,19.438960130702828,15.599124193191528
3,ws30_fh1_var1,TCN,1,30,1,5.81148222594513,21.013028644679125,11.281859874725342
3,ws30_fh1_var3,TCN,1,30,3,4.663811695006304,15.335110589875455,11.503793001174927
3,ws30_fh3_var1,TCN,3,30,1,4.312443291082509,14.648112973052182,15.352206945419312
3,ws30_fh3_var3,TCN,3,30,3,5.6510297103105325,18.640017585092703,15.209856510162354
3,ws30_fh7_var1,TCN,7,30,1,5.431720267403683,18.618244260368296,15.186076641082764
3,ws30_fh7_var3,TCN,7,30,3,8.280844688261567,28.66202344808429,15.058248281478882
4,ws7_fh1_var1,TCN,1,7,1,4.218587571714465,14.75254935596121,11.777899980545044
4,ws7_fh1_var3,TCN,1,7,3,7.282076757663202,23.938233637593285,11.888834238052368
4,ws7_fh3_var1,TCN,3,7,1,2.990809093254596,9.399745450434512,15.87087106704712
4,ws7_fh3_var3,TCN,3,7,3,5.730722965642794,19.719406763853687,15.597768783569336
4,ws7_fh7_var1,TCN,7,7,1,4.284719940617636,14.029182890628276,15.747711420059204
4,ws7_fh7_var3,TCN,7,7,3,5.653357124880221,18.507010690605334,15.734351634979248
4,ws15_fh1_var1,TCN,1,15,1,2.5163656919041832,8.158792735762898,12.03540849685669
4,ws15_fh1_var3,TCN,1,15,3,6.803126728443378,22.571120501203758,12.343661069869995
4,ws15_fh3_var1,TCN,3,15,1,3.5849754163763223,11.783803308384734,15.226211309432983
4,ws15_fh3_var3,TCN,3,15,3,5.616652473406916,19.29508192420358,15.483557224273682
4,ws15_fh7_var1,TCN,7,15,1,6.474543231543509,22.4579389732221,15.445836544036865
4,ws15_fh7_var3,TCN,7,15,3,7.45507513930997,24.765440322777103,15.549709796905518
4,ws30_fh1_var1,TCN,1,30,1,3.3268587991455565,11.742559753367198,11.142715454101562
4,ws30_fh1_var3,TCN,1,30,3,7.29876273818775,26.08420334534356,11.074547052383423
4,ws30_fh3_var1,TCN,3,30,1,6.3907715244506464,22.41322585840908,15.172746419906616
4,ws30_fh3_var3,TCN,3,30,3,7.661819107960123,26.380528293351073,15.753432989120483
4,ws30_fh7_var1,TCN,7,30,1,5.594298507127119,18.871328260417112,15.282663345336914
4,ws30_fh7_var3,TCN,7,30,3,8.669579048268039,30.027780640104616,15.512131929397583
5,ws7_fh1_var1,TCN,1,7,1,4.887267788832465,17.263806972745964,11.801186323165894
5,ws7_fh1_var3,TCN,1,7,3,4.754498072279793,15.484719374009998,11.917946100234985
5,ws7_fh3_var1,TCN,3,7,1,7.814980102005083,26.999783351759195,15.70121145248413
5,ws7_fh3_var3,TCN,3,7,3,10.57882806671546,36.25004659971119,15.926722764968872
5,ws7_fh7_var1,TCN,7,7,1,4.561877756780636,14.839330311305938,15.866021871566772
5,ws7_fh7_var3,TCN,7,7,3,6.971617381275824,23.449188873723394,15.879318237304688
5,ws15_fh1_var1,TCN,1,15,1,4.390988722696954,15.290912193995243,12.15878963470459
5,ws15_fh1_var3,TCN,1,15,3,8.915465159469521,29.49296596508089,12.055239200592041
5,ws15_fh3_var1,TCN,3,15,1,4.6490877729145055,15.87942088898069,15.350155115127563
5,ws15_fh3_var3,TCN,3,15,3,8.231777964842742,28.667579032805605,15.337248086929321
5,ws15_fh7_var1,TCN,7,15,1,4.86173846284957,16.34129926742297,15.661919593811035
5,ws15_fh7_var3,TCN,7,15,3,5.620550184417574,18.92376363094908,15.73910140991211
5,ws30_fh1_var1,TCN,1,30,1,2.6224607453234117,8.815854781566438,11.17430567741394
5,ws30_fh1_var3,TCN,1,30,3,6.020444612349035,19.12874381662382,11.233919382095337
5,ws30_fh3_var1,TCN,3,30,1,2.922288268821912,9.425415957771515,15.336490631103516
5,ws30_fh3_var3,TCN,3,30,3,6.9743760768332566,22.455774169130574,15.619988441467285
5,ws30_fh7_var1,TCN,7,30,1,4.605404084930684,15.21097635234617,15.08580231666565
5,ws30_fh7_var3,TCN,7,30,3,6.4464263578189795,21.464351490813197,15.08501124382019
6,ws7_fh1_var1,TCN,1,7,1,3.491271172337871,12.084916176447587,11.745934963226318
6,ws7_fh1_var3,TCN,1,7,3,3.831866076569015,12.634413194087344,11.830468893051147
6,ws7_fh3_var1,TCN,3,7,1,3.0446531235000927,9.461966442897857,15.569164037704468
6,ws7_fh3_var3,TCN,3,7,3,4.2763223217535264,13.5794646446556,15.555548191070557
6,ws7_fh7_var1,TCN,7,7,1,4.109681042206319,13.01474005404953,15.781641721725464
6,ws7_fh7_var3,TCN,7,7,3,6.202632150502882,20.397312029616867,15.976609945297241
6,ws15_fh1_var1,TCN,1,15,1,3.0911598412176704,10.316555766204074,12.124626636505127
6,ws15_fh1_var3,TCN,1,15,3,6.200439559176048,21.20812440150941,12.119687795639038
6,ws15_fh3_var1,TCN,3,15,1,2.696887573056117,8.437502989917562,15.277596712112427
6,ws15_fh3_var3,TCN,3,15,3,5.4763774197474575,18.143957401385823,15.466200828552246
6,ws15_fh7_var1,TCN,7,15,1,5.8207747907023455,19.836038609833167,15.568308353424072
6,ws15_fh7_var3,TCN,7,15,3,5.545245297631263,17.998673044258346,15.524450778961182
6,ws30_fh1_var1,TCN,1,30,1,2.173752506059211,7.280527446740977,11.129761934280396
6,ws30_fh1_var3,TCN,1,30,3,3.0107025911028233,10.159115455813346,11.287379741668701
6,ws30_fh3_var1,TCN,3,30,1,4.026062492572734,12.904076318883837,15.360161781311035
6,ws30_fh3_var3,TCN,3,30,3,7.596877005452498,25.67143324035495,15.399712324142456
6,ws30_fh7_var1,TCN,7,30,1,4.743863602390678,15.776478731791443,14.998533487319946
6,ws30_fh7_var3,TCN,7,30,3,6.138870339996122,20.507271060110803,15.197851419448853
7,ws7_fh1_var1,TCN,1,7,1,4.68070470822549,16.218948530454192,11.945468664169312
7,ws7_fh1_var3,TCN,1,7,3,5.418617424821018,17.978311099634787,11.87520432472229
7,ws7_fh3_var1,TCN,3,7,1,3.498367948983813,11.340771666822343,15.783796548843384
7,ws7_fh3_var3,TCN,3,7,3,5.093345367413698,17.31459869872046,15.832099676132202
7,ws7_fh7_var1,TCN,7,7,1,4.600991753065854,14.983420035802746,15.75779128074646
7,ws7_fh7_var3,TCN,7,7,3,6.5686406112905065,22.412425358735263,15.879610776901245
7,ws15_fh1_var1,TCN,1,15,1,2.7201225599016836,8.87050316827968,12.05279278755188
7,ws15_fh1_var3,TCN,1,15,3,6.172978524241202,19.90812776829149,12.303316116333008
7,ws15_fh3_var1,TCN,3,15,1,4.671281817229363,15.72716660409553,15.580129861831665
7,ws15_fh3_var3,TCN,3,15,3,5.01210067586107,17.241440915618814,15.378173112869263
7,ws15_fh7_var1,TCN,7,15,1,6.183627715876073,21.369578820666774,15.507054805755615
7,ws15_fh7_var3,TCN,7,15,3,6.298908651129444,21.19936831868367,15.95825481414795
7,ws30_fh1_var1,TCN,1,30,1,3.7614310434235114,12.616201630290035,11.076213359832764
7,ws30_fh1_var3,TCN,1,30,3,9.517726227094336,32.759657046870736,11.25369143486023
7,ws30_fh3_var1,TCN,3,30,1,3.649142330428358,11.966165190736593,15.227008581161499
7,ws30_fh3_var3,TCN,3,30,3,3.997025662673059,12.946834252264319,15.341431379318237
7,ws30_fh7_var1,TCN,7,30,1,5.214898566550245,17.57771358091812,14.865846157073975
7,ws30_fh7_var3,TCN,7,30,3,7.148455441735483,24.221515713917412,15.253873109817505
8,ws7_fh1_var1,TCN,1,7,1,3.7889527545440695,13.182046633902345,11.947219371795654
8,ws7_fh1_var3,TCN,1,7,3,4.951136317358179,15.81438099749979,12.049149513244629
8,ws7_fh3_var1,TCN,3,7,1,4.264072855158452,14.193037313581877,15.491321086883545
8,ws7_fh3_var3,TCN,3,7,3,6.777584191134875,23.342784660085968,15.870187759399414
8,ws7_fh7_var1,TCN,7,7,1,4.724077305219196,15.462319545481945,15.858120679855347
8,ws7_fh7_var3,TCN,7,7,3,7.630332832998464,26.023206566194528,16.008350610733032
8,ws15_fh1_var1,TCN,1,15,1,1.8539064480378897,5.716483744895628,11.967123031616211
8,ws15_fh1_var3,TCN,1,15,3,4.152315519906456,13.626072480126405,12.218385696411133
8,ws15_fh3_var1,TCN,3,15,1,4.629221711500873,15.859925251160803,15.474800825119019
8,ws15_fh3_var3,TCN,3,15,3,5.694072885064284,19.305753112344064,15.544452428817749
8,ws15_fh7_var1,TCN,7,15,1,4.847589241248933,16.343419293213497,15.651331424713135
8,ws15_fh7_var3,TCN,7,15,3,6.0846293920445,20.667640631879717,15.721750020980835
8,ws30_fh1_var1,TCN,1,30,1,8.2826444158826,29.74575564379598,10.70654821395874
8,ws30_fh1_var3,TCN,1,30,3,7.730005299397999,26.391587966339397,11.324389457702637
8,ws30_fh3_var1,TCN,3,30,1,3.2981352056116897,10.752195243660124,15.296914100646973
8,ws30_fh3_var3,TCN,3,30,3,6.179787958603698,18.7963771354419,15.60113787651062
8,ws30_fh7_var1,TCN,7,30,1,5.492024278256757,18.909505877653505,14.918602466583252
8,ws30_fh7_var3,TCN,7,30,3,8.329299806353696,28.982000544269727,15.252938032150269
9,ws7_fh1_var1,TCN,1,7,1,4.475702181125493,15.632311668542545,11.934635162353516
9,ws7_fh1_var3,TCN,1,7,3,6.514869128691955,21.310989837800985,12.13432765007019
9,ws7_fh3_var1,TCN,3,7,1,5.74001105631983,19.729775300021466,16.082682609558105
9,ws7_fh3_var3,TCN,3,7,3,9.098031041537402,31.567516625060982,15.972139120101929
9,ws7_fh7_var1,TCN,7,7,1,5.572031553108919,18.99132147611036,16.117737770080566
9,ws7_fh7_var3,TCN,7,7,3,6.193026182372423,20.898471836134,15.81329607963562
9,ws15_fh1_var1,TCN,1,15,1,4.019814863471753,13.729052062425193,12.110257387161255
9,ws15_fh1_var3,TCN,1,15,3,4.813109885325752,16.79100779870786,12.472262859344482
9,ws15_fh3_var1,TCN,3,15,1,3.463670233418379,11.342705210504699,15.482604265213013
9,ws15_fh3_var3,TCN,3,15,3,6.697290762345884,22.92492831790252,15.427243709564209
9,ws15_fh7_var1,TCN,7,15,1,5.131112084759353,17.366735146831225,15.544739961624146
9,ws15_fh7_var3,TCN,7,15,3,5.470658340130749,17.82876571518451,15.736807584762573
9,ws30_fh1_var1,TCN,1,30,1,3.415729992231053,11.013175346158203,11.1680428981781
9,ws30_fh1_var3,TCN,1,30,3,3.9246438072993457,12.248250801294075,11.395672082901001
9,ws30_fh3_var1,TCN,3,30,1,3.3988759194008424,10.955330684039843,15.567575216293335
9,ws30_fh3_var3,TCN,3,30,3,7.044314705739782,23.289354606171997,15.701947927474976
9,ws30_fh7_var1,TCN,7,30,1,4.510234207192616,14.251935437337535,15.107652425765991
9,ws30_fh7_var3,TCN,7,30,3,7.867855230208491,26.383958843229582,15.20569133758545
10,ws7_fh1_var1,TCN,1,7,1,4.048930036814003,14.199981292274147,12.140397310256958
10,ws7_fh1_var3,TCN,1,7,3,8.676333705929467,29.350996801604374,12.221934795379639
10,ws7_fh3_var1,TCN,3,7,1,4.7947459197171485,15.906460963663301,15.825108766555786
10,ws7_fh3_var3,TCN,3,7,3,4.483587656291696,14.806329119288497,15.9503915309906
10,ws7_fh7_var1,TCN,7,7,1,4.413875651093372,14.790628165996653,15.979165315628052
10,ws7_fh7_var3,TCN,7,7,3,6.817016524065778,23.43052552192876,16.127820014953613
10,ws15_fh1_var1,TCN,1,15,1,4.494702071425059,15.280891557020878,12.179856538772583
10,ws15_fh1_var3,TCN,1,15,3,6.7032407280153095,22.520168107941398,12.38775634765625
10,ws15_fh3_var1,TCN,3,15,1,3.993796405688318,13.309667836451467,15.867423295974731
10,ws15_fh3_var3,TCN,3,15,3,4.789600098857137,15.763639989508116,15.663324356079102
10,ws15_fh7_var1,TCN,7,15,1,5.075681666443255,17.169513516207097,15.993916749954224
10,ws15_fh7_var3,TCN,7,15,3,8.155261570209626,28.173451166462854,16.07802724838257
10,ws30_fh1_var1,TCN,1,30,1,4.177694324950004,14.425414282737359,11.316750526428223
10,ws30_fh1_var3,TCN,1,30,3,3.75142456999628,12.471939796686893,11.576281547546387
10,ws30_fh3_var1,TCN,3,30,1,3.460755217280651,10.990196027335458,15.614235401153564
10,ws30_fh3_var3,TCN,3,30,3,6.789720642782432,23.32503248512998,15.743911981582642
10,ws30_fh7_var1,TCN,7,30,1,4.647244860275051,15.494973087604711,15.558583736419678
10,ws30_fh7_var3,TCN,7,30,3,5.33359540460498,17.46641637610598,15.391206741333008
